"","date","and.mail","anglija.lt","animal.print.wallpaper","aptana.studio","benefity.w.uk","bikram.yoga.manchester","blogger.blogs","bodywise","border.agency","bristol.evening.post","broken.laptops","cake.courses","cancer.network","cheap.mots","children.centre.jobs","club.visa","cracked.com","credit.management","cupcake.company","cupcake.shops","custom.wordpress","design.blogs","dieline","dove.spa","easy.as.hgv","electrician.jobs","enzoani","fabric.inspirations","free.wordpress.themes","geek.glasses","geeky.glasses","get.my.website.on.google","good.run","government.vacancies","guard.jobs","hairandbeautyjobs","hopital","how.to.get.a.crb.check","impact.level","income.based","independent.review","jewellery.blog","jewellery.school","job.is","job.seekers","jobrapido","jobs.in.berkshire","jobs.in.crawley.west.sussex","jobs.in.halifax.west.yorkshire","jquery.bind","jquery.plugin","keepmoat.homes","labourer.jobs.in.london","light.in.a.box","ltv.mortgages","makeuseof","mckinsey.quarterly","mobile.selling","muscle.fuel","napp","naruto.wiki","nerd.glasses","netmums","nhs.information","nursing.diploma","official.guide","pedal.studio","perfection.bridal","phd.pharma","phone.selling","priority.club.visa","ptlls","purple.wedding.flowers","quality.inn.international","reader","redundancy.insurance","rubicon.people","security.jobs.in.glasgow","sell.a.mobile","sharethis","simply.childcare","skyhome","soaked.in.luxury","sound.converter","text.check","the.best.protein.shake","tiger.insurance","twitter.feeds","twitter.icons","twitter.widget","uk.border.agency","uk.border","unemployed.in.uk","unemployed","usn.muscle.fuel.anabolic","usn.muscle.fuel","virgin.finance","welsh.football.trust","winsford.lifestyle.centre","www.totaljobs.com","xenapp","xogogo","zebra.print.wallpaper","X10.cake","active.london","after.redundancy","alfa.romeo.mito","anyone.have","ask.a.lawyer","b4busty","bam.construct","been.made.redundant","being.made.redundant","bridgend.property","can.i.be.made.redundant","capital.plus","changing.the.world","cheap.baby","chichester.jobs","citysocialising","claim.jobseekers.allowance","claiming.job.seekers","claiming.redundancy","class.fitness","community.treatment.order","consultation.period","consultation.redundancy","corporate.bond.funds","corporate.bond.index","crazy.events","cut.jobs","darling.clothing","debt.support","direct.gov.uk","directgov.com","downturn","driving.jobs.in.kent","economic.downturn","ehow","enduro.news","esxi.server","facing.redundancy","fashion.internships","fonesafe","gb.oils","give.me.a.call","goal.centre","good.agency","government.payment","guarantee.pay","guardian.home.exchange","help.for.small.business","home.option","hospitals.bristol","hotel.smithfield","housing.benefits","how.much.income.support","how.much.is.unemployment","how.to.calculate.redundancy","i.have.been.made.redundant","i.love.my.bear","job.losses.uk","job.losses","jobcentre.plus","jobcentre","jobs.at.morrisons","jobseeker.allowance","kfc.coupons","king.careers","laid.off","lay.off","laying.off","layoff","layoffs","liberty.leasing","live.messenger.sign.in","lloyds.tsb.international","lloyds.tsb.phone","losses","lotc","ltv","made.redundant","making.redundancies","making.someone.redundant","maldron.hotel.smithfield","meal.offers","mercedes.wiki","mortgage.variable.rate","nationwide.standard.variable.rate","netflights","nhs.stoke","notice.for.redundancy","nowgamer","oil.etf","orange.insurance","orange.phone.insurance","parkway.motors","patient.reported.outcome.measures","patient.reported.outcome","pay.cut","perceptive.informatics","pr.internships","pricegong","printing.money","react.funding","reasons.for.redundancy","redundancies.uk","redundancies","redundancy.consultation","redundancy.matrix","redundancy.meeting","redundancy.money","redundancy.pay.tax","redundancy.pay","redundancy.payout","redundant","restaurant.discounts","restaurant.offers","risk.of.redundancy","security.guard.jobs","security.jobs","shp.jobs","siemens.healthcare","signing.on","soccerpitch","standard.redundancy","star.now","supermarket.jobs","svr.mortgage","tattoo.machine","tax.band.f","tax.free.redundancy","the.cake.lady","trade.credit.insurance","uk.corporate.bonds","uk.job.losses","unilever.leatherhead","university.hospitals.bristol","variable.mortgage.rates","vector.stock","virgin.credit.card.application","voicemail.orange","voluntary.redundancy","weight.gainer","what.do.i.do.","www.hsbc.co.uk"
"117","2013-09-01",88,84,12,38,72,55,32,31,"47",34,32,63,27,27,74,58,70,50,75,61,75,88,61,48,0,72,65,79,78,71,23,55,61,13,90,55,30,56,47,57,53,37,37,94,70,53,61,28,66,59,79,58,47,45,80,65,4,58,64,34,53,45,90,27,33,13,45,39,58,85,56,98,36,11,62,31,94,28,59,38,8,82,63,53,88,50,49,42,64,65,47,55,50,89,55,51,73,64,63,26,73,45,33,78,73,63,39,84,12,67,13,66,37,42,29,22,36,36,80,27,70,66,22,57,18,34,34,2,16,29,63,59,13,23,20,9,72,8,30,89,53,14,85,33,49,51,35,35,40,29,22,21,75,21,7,88,89,49,9,72,45,10,8,44,49,83,64,38,24,41,24,25,18,12,6,32,63,84,25,20,75,65,7,6,12,34,36,15,7,38,75,33,49,2,59,50,61,22,42,52,16,44,31,28,55,10,14,15,34,5,14,42,43,54,19,55,64,56,22,54,82,24,39,77,51,9,73,49,12,81,79,41,85,11,22,10,19,9,12,58,25,60,42,78,62,4
"118","2013-10-01",86,72,20,41,62,44,30,34,"45",29,18,66,20,31,57,63,48,46,70,57,90,62,47,48,20,74,80,13,86,55,29,40,56,17,81,51,33,46,66,59,58,48,39,93,62,48,55,37,58,58,77,52,38,46,87,42,7,57,65,30,43,56,71,33,32,13,20,48,45,85,45,81,36,9,59,27,38,26,59,67,6,60,52,52,90,34,44,50,70,71,42,53,56,81,45,53,44,0,50,23,81,44,49,79,76,75,33,94,12,44,25,52,46,55,30,39,37,31,86,22,72,74,31,57,60,37,42,8,40,31,46,46,56,20,36,13,60,9,31,71,56,20,80,24,29,6,54,36,32,32,25,14,58,24,42,72,79,45,26,48,39,7,6,25,43,72,49,66,31,40,24,27,13,23,24,19,40,49,35,5,74,68,17,10,22,51,64,10,6,40,63,24,44,5,44,45,45,24,39,39,17,36,31,43,51,12,16,14,42,27,27,27,30,49,12,54,51,67,13,60,78,27,29,70,25,8,71,44,14,76,43,69,63,9,12,7,49,26,9,36,13,51,40,74,63,4
"119","2013-11-01",81,78,11,24,57,59,31,18,"36",28,27,47,28,6,54,64,53,41,59,46,89,70,62,43,61,67,50,21,69,62,22,30,59,21,67,26,41,49,54,64,46,38,40,86,55,42,48,35,51,82,62,37,48,69,57,28,11,55,72,32,45,47,62,26,22,11,50,29,32,71,34,88,29,5,59,23,33,24,51,47,4,76,22,63,72,44,45,50,74,51,37,43,37,69,57,55,39,36,51,16,66,44,31,78,64,53,34,77,12,57,37,48,60,48,30,39,43,30,73,15,67,50,16,54,45,32,42,12,15,10,46,51,41,14,21,15,51,18,30,65,63,13,80,26,16,43,69,34,29,30,6,16,64,25,43,83,75,33,12,48,31,11,18,23,42,60,53,20,24,58,31,21,19,13,12,21,38,64,42,57,69,65,17,9,11,35,47,11,0,30,53,65,29,9,49,59,63,21,25,48,12,51,23,38,31,9,14,18,42,20,49,40,63,54,18,56,42,55,37,62,82,24,50,81,44,25,89,46,9,86,36,37,90,8,25,20,38,26,8,52,14,47,48,75,57,4
"120","2013-12-01",100,55,10,38,62,35,24,17,"30",27,27,42,31,13,37,54,48,33,48,37,68,37,50,32,10,62,32,14,62,57,28,29,53,14,71,19,37,49,31,54,55,48,33,68,45,32,37,30,45,50,44,38,40,35,50,50,7,53,55,24,45,54,53,21,17,9,13,21,25,61,43,60,18,4,57,18,70,20,26,35,7,85,39,80,82,63,48,42,67,39,28,39,40,61,38,44,35,6,49,19,65,34,30,67,59,47,22,90,18,75,30,40,30,38,28,41,31,27,51,15,49,41,38,38,17,42,30,6,21,37,39,44,30,14,23,8,53,10,25,50,62,7,44,28,13,38,32,22,36,18,7,6,47,19,26,57,55,41,9,30,26,9,7,25,35,39,44,38,26,60,20,14,14,10,12,14,30,62,29,25,53,47,7,11,17,24,39,4,7,31,37,29,32,6,47,41,36,13,26,44,13,32,30,32,27,0,10,12,30,13,27,22,60,42,6,45,29,57,16,56,63,24,17,66,27,9,78,35,7,87,14,41,71,8,30,10,28,23,5,42,7,51,42,63,58,8
"121","2014-01-01",81,74,14,34,61,55,39,31,"38",43,35,68,27,18,59,73,42,51,63,41,75,80,62,31,28,100,59,13,65,67,32,26,75,20,96,52,32,61,58,88,56,56,46,96,65,49,47,30,62,52,69,57,78,63,75,40,3,48,66,30,36,52,61,29,26,12,47,40,58,69,49,83,48,10,62,30,26,20,44,34,8,80,70,69,85,77,59,33,81,39,39,46,53,84,70,70,45,40,74,27,65,38,33,93,92,85,36,94,27,68,15,40,45,47,28,45,31,35,100,25,60,66,34,76,36,35,43,6,24,36,63,64,57,16,22,9,70,8,24,76,59,6,88,26,15,26,41,46,31,16,33,11,65,23,30,91,96,62,13,58,49,9,10,41,54,71,63,52,34,54,31,15,25,16,17,14,32,47,44,40,93,65,16,15,35,52,63,18,6,54,66,43,25,4,46,46,48,27,23,52,14,74,19,48,63,20,15,18,43,18,12,58,64,60,11,58,46,88,27,88,89,27,23,91,41,19,91,63,15,72,45,50,75,7,31,11,33,20,10,48,6,44,47,96,53,4
"122","2014-02-01",79,66,17,61,68,64,40,19,"35",34,25,72,25,20,65,85,37,49,66,68,71,74,76,33,32,83,58,36,75,72,26,44,85,15,93,46,34,58,42,98,55,51,34,95,57,54,48,33,41,82,60,44,47,71,87,44,6,46,60,32,40,44,65,44,34,13,29,32,65,84,57,88,60,4,58,25,70,35,43,52,8,61,23,66,79,54,49,38,83,45,33,44,49,82,62,59,45,44,62,17,87,30,37,82,71,79,46,85,25,68,35,70,58,61,38,41,30,35,77,11,54,79,33,69,41,33,42,6,16,21,54,54,43,17,15,12,66,12,24,53,56,0,96,39,16,38,49,40,26,39,24,17,60,25,33,87,69,69,6,41,42,7,10,23,46,58,33,86,26,29,28,14,18,25,25,9,31,54,35,35,100,74,18,8,45,74,71,11,7,38,68,48,28,0,48,29,36,48,57,50,29,65,13,27,11,22,16,17,42,21,43,61,52,58,31,64,52,73,22,73,86,32,21,83,42,26,84,48,10,86,65,41,67,15,17,5,62,32,8,65,7,46,51,83,56,4
"123","2014-03-01",81,52,11,39,79,52,35,35,"36",32,11,55,24,24,35,63,43,49,68,35,87,50,34,36,10,78,63,20,76,59,30,50,77,15,78,21,35,57,64,73,55,57,37,99,53,40,46,45,49,56,52,44,52,69,68,77,4,38,73,26,42,62,59,30,29,14,33,38,53,61,59,93,50,6,55,23,42,50,43,77,6,63,21,57,95,46,56,50,66,52,35,44,35,77,60,59,44,29,59,17,80,31,18,81,65,75,51,83,17,60,28,56,50,56,34,32,31,33,81,8,46,55,15,63,21,38,39,12,15,28,44,65,58,14,23,16,60,13,24,68,66,13,79,14,11,46,55,37,39,45,18,8,65,20,40,84,75,31,36,46,32,11,10,19,34,45,49,58,26,63,19,18,17,15,17,12,40,50,37,32,76,78,16,10,16,35,60,14,6,36,85,24,44,4,34,27,38,20,19,51,17,66,22,35,35,14,13,16,39,28,33,44,58,60,22,62,28,73,25,67,81,10,26,77,45,8,90,42,11,74,45,47,89,10,20,14,31,13,11,46,16,40,51,100,53,4
"124","2014-04-01",83,55,17,29,70,56,36,20,"30",33,37,43,25,44,56,75,38,41,57,51,77,53,47,28,40,69,51,20,62,52,29,15,100,13,67,40,34,30,42,53,41,43,40,86,53,37,51,43,57,49,53,38,28,52,82,56,4,49,60,23,51,64,59,21,26,11,25,35,56,72,30,69,42,5,54,19,33,23,47,41,5,80,22,46,82,38,50,40,79,40,26,38,27,66,49,54,47,24,52,15,75,24,32,77,70,56,40,94,29,65,21,54,46,60,33,37,34,32,77,7,37,46,10,56,27,26,38,4,25,33,52,80,40,14,22,4,54,7,21,63,68,10,81,15,8,30,82,38,20,45,21,11,70,24,17,78,82,19,35,43,25,7,8,19,37,50,40,41,28,40,21,16,13,12,35,8,35,53,33,28,70,58,21,4,0,38,60,12,10,41,50,41,22,6,43,45,40,37,34,35,7,39,18,32,41,21,19,13,38,27,17,39,57,58,12,54,30,59,16,63,81,34,25,75,29,4,79,39,8,87,32,39,80,9,20,5,26,13,5,54,7,39,41,73,48,4
"125","2014-05-01",89,45,10,36,46,40,25,28,"27",35,19,46,24,50,31,63,35,39,41,35,78,57,66,32,60,69,59,14,65,50,32,40,63,14,64,29,31,59,51,40,48,41,33,85,45,32,43,20,15,54,46,49,32,53,57,56,4,48,52,26,43,56,53,28,23,14,30,23,57,70,61,53,36,5,54,24,28,24,45,67,5,50,22,59,78,77,44,45,70,48,25,39,36,63,46,46,47,18,46,14,74,30,22,81,76,86,39,89,12,54,12,49,47,62,45,45,27,34,70,8,43,39,31,53,65,42,41,4,20,27,58,46,44,11,27,6,52,4,22,44,56,13,77,21,8,21,38,38,39,32,14,14,57,25,42,74,69,45,26,43,17,11,11,28,35,48,47,72,33,51,29,19,16,18,6,15,22,47,36,19,66,67,7,12,27,34,79,19,0,37,60,32,28,2,40,39,29,33,49,60,12,47,8,29,26,18,14,16,41,22,28,27,57,51,6,51,38,54,16,52,76,15,29,74,36,8,71,40,4,65,29,59,73,5,4,12,26,57,11,58,13,33,41,79,48,0
"126","2014-06-01",80,44,7,44,49,58,24,30,"24",33,27,43,23,35,47,79,41,43,44,46,71,53,65,31,22,68,45,15,59,48,11,31,68,20,76,29,33,51,40,79,46,49,40,88,53,33,45,26,26,77,41,39,43,42,48,53,12,44,55,26,37,64,53,32,28,14,34,31,56,67,51,60,42,6,52,24,44,21,71,29,7,67,17,47,78,34,59,49,69,48,25,35,40,68,37,47,49,41,19,16,76,18,23,79,75,65,36,88,19,39,46,53,58,59,30,69,32,33,69,6,60,49,23,60,24,38,44,14,11,35,65,52,54,10,19,7,47,6,22,52,87,15,76,16,2,34,67,30,24,31,16,16,59,18,39,71,68,22,23,49,25,9,9,19,36,46,39,40,38,39,39,21,12,12,20,9,21,35,35,32,59,73,19,5,24,41,66,13,7,40,89,34,22,10,40,35,26,18,55,47,6,41,5,33,35,24,12,18,44,31,33,37,45,53,39,56,38,47,38,49,77,20,23,78,45,23,70,49,10,74,36,39,75,12,37,8,39,30,8,37,8,29,46,65,53,4
"127","2014-07-01",73,45,10,31,53,43,30,24,"22",34,24,54,22,14,39,52,40,44,43,50,96,55,78,23,33,70,55,29,63,49,13,32,65,19,72,44,33,53,35,65,43,32,36,86,57,29,49,38,25,50,48,36,55,57,42,31,8,44,59,22,35,45,49,29,26,12,35,25,49,66,7,59,39,6,52,26,60,23,34,39,5,50,32,48,95,37,61,58,61,46,20,32,28,63,40,51,45,46,41,18,71,22,16,94,80,79,40,81,13,51,22,77,49,77,23,24,20,36,72,4,56,59,34,48,36,39,46,7,6,42,40,18,17,7,14,4,47,4,16,73,51,7,45,15,4,33,42,33,22,35,22,7,35,19,53,78,69,43,19,47,16,11,8,15,36,47,38,44,43,50,28,24,19,21,6,9,17,37,34,26,61,62,26,13,59,34,56,13,7,42,73,39,33,7,30,30,19,9,21,46,11,35,25,23,17,16,14,16,46,11,39,40,59,52,19,49,60,50,51,61,77,19,25,100,36,9,76,50,7,73,36,49,76,8,9,13,28,24,9,36,7,36,49,76,55,0
"128","2014-08-01",74,39,16,21,79,42,24,31,"19",34,28,59,18,21,34,44,34,37,55,47,74,54,34,32,11,64,55,0,59,50,38,30,67,12,81,49,29,32,22,58,56,48,31,77,52,25,42,39,22,40,45,41,21,44,60,52,5,47,48,23,34,21,47,20,28,12,41,46,30,66,4,51,35,6,55,14,61,34,47,14,3,49,25,42,91,53,37,26,59,41,18,30,28,61,50,43,42,13,56,15,61,20,23,84,74,65,46,90,6,63,27,58,35,67,20,50,22,35,67,0,55,54,6,57,37,26,33,16,34,39,54,24,36,7,12,6,42,5,15,55,59,7,45,9,11,24,46,44,21,22,16,14,45,24,43,66,67,29,13,48,38,11,5,15,33,53,37,62,42,51,21,5,12,12,26,9,20,45,25,11,59,50,31,5,18,51,84,15,0,42,71,15,22,3,27,24,82,18,16,34,16,38,9,25,34,23,6,11,33,11,12,17,54,49,19,47,55,67,23,57,70,22,30,86,12,9,62,42,10,69,28,27,95,7,14,11,26,19,16,45,15,31,38,66,49,4
"129","2014-09-01",77,40,12,31,72,30,39,31,"20",34,16,51,19,33,38,27,29,48,59,65,81,52,48,9,11,80,50,29,62,54,34,34,67,18,73,23,36,43,49,53,53,32,50,97,59,24,49,3,20,53,46,36,57,55,47,40,7,43,49,19,39,64,52,27,28,10,29,19,24,79,5,59,30,4,56,26,70,13,41,33,3,57,31,45,92,64,39,50,54,33,16,29,49,63,40,39,59,13,49,21,71,11,30,84,84,61,39,94,31,35,18,63,46,50,29,47,36,33,90,2,51,59,33,53,23,39,42,4,16,17,54,40,59,6,12,5,50,5,19,50,75,7,50,21,9,32,58,30,33,32,11,17,57,21,48,74,71,41,28,41,23,9,8,14,34,48,40,61,33,31,21,17,10,15,12,13,24,30,37,30,63,63,30,6,23,34,65,14,3,40,54,38,26,2,37,26,43,9,21,59,0,48,20,26,27,13,10,12,42,21,18,16,31,57,6,48,32,63,28,55,74,29,7,85,35,9,70,44,8,69,41,33,92,8,9,10,25,24,9,42,21,27,44,58,50,8
"130","2014-10-01",74,50,9,34,71,24,34,23,"15",34,15,53,24,19,39,31,29,48,48,39,71,53,29,18,61,68,52,14,54,52,29,30,47,17,72,15,40,43,52,59,49,19,44,93,49,22,46,20,39,52,53,34,67,47,48,52,3,57,41,32,34,67,48,31,23,8,30,29,34,79,3,45,28,3,58,27,50,21,60,23,4,42,45,48,75,35,33,42,62,46,14,26,36,62,44,31,35,48,70,14,64,18,23,83,71,71,35,89,35,45,25,57,64,58,12,56,36,32,66,1,55,49,26,54,22,42,42,14,20,29,50,30,49,6,14,12,68,9,22,59,60,10,47,9,5,39,36,27,37,25,17,10,57,21,14,81,73,20,12,29,25,7,13,16,31,64,44,36,33,19,25,27,13,20,12,20,18,26,37,19,61,64,38,7,22,36,66,12,3,38,56,22,38,8,28,18,40,8,10,46,5,27,14,33,36,6,10,15,42,12,9,55,27,45,0,57,36,54,24,61,71,41,20,65,18,16,63,45,12,48,38,62,96,9,21,10,23,13,8,40,7,23,39,61,45,6
"131","2014-11-01",75,40,10,29,39,29,25,23,"15",34,28,45,24,19,38,27,28,42,38,37,62,50,48,13,51,60,48,14,62,47,10,53,50,19,51,30,34,23,58,47,49,36,41,92,44,22,38,29,48,51,43,44,39,63,48,34,8,39,45,26,53,49,44,29,18,11,38,17,19,65,7,42,19,3,56,28,45,36,54,32,2,47,15,59,69,22,32,41,59,27,13,23,27,62,38,41,37,37,47,13,64,20,23,72,64,63,29,76,6,45,25,58,37,32,21,38,30,30,70,2,56,47,16,51,56,55,54,8,10,22,50,47,37,4,13,14,51,11,19,48,67,7,58,6,9,37,45,29,43,30,15,12,52,25,14,61,64,53,9,34,15,9,11,13,27,39,22,26,37,25,26,15,16,19,12,19,10,26,40,43,55,60,14,18,17,34,68,12,3,33,74,26,13,13,21,18,41,8,10,54,5,52,17,38,37,6,35,19,54,18,41,22,30,50,12,56,54,52,42,45,64,27,32,68,22,25,68,35,8,52,17,52,39,9,21,10,36,22,10,33,7,24,54,56,52,4
"132","2014-12-01",78,30,8,28,46,27,23,19,"12",33,18,26,25,54,28,18,21,27,43,19,55,38,37,25,21,47,29,22,42,33,26,42,53,10,54,31,33,26,41,47,45,26,31,67,37,17,34,3,16,42,49,34,27,64,37,70,6,33,40,14,29,53,40,27,18,9,16,18,16,53,2,31,13,2,53,18,41,20,33,38,2,35,24,57,67,46,27,48,35,26,12,23,27,52,38,29,26,19,43,10,54,17,13,53,55,49,25,80,12,47,9,58,30,25,25,33,23,25,50,2,37,39,16,35,35,19,26,11,5,35,39,31,26,4,15,11,50,5,14,67,56,0,58,6,9,29,61,24,36,24,9,10,59,24,30,53,50,48,24,41,20,12,9,14,25,38,30,38,22,23,27,27,70,26,31,16,14,32,36,20,50,42,11,8,23,27,47,7,7,32,64,20,21,46,16,12,6,9,26,50,5,35,11,26,22,25,17,15,26,16,9,10,40,39,18,46,59,45,25,37,55,10,24,76,15,9,63,28,4,66,22,33,34,6,13,15,43,14,1,39,21,19,42,50,47,4
"133","2015-01-01",72,43,7,20,66,55,33,33,"14",36,21,43,20,24,52,32,25,39,41,26,84,54,64,19,9,72,65,19,65,53,21,44,68,19,70,45,34,42,61,62,50,46,38,97,50,28,46,27,44,53,38,39,30,71,60,22,6,42,56,29,28,61,47,23,27,10,31,37,43,72,0,55,59,6,55,25,42,13,46,29,2,42,56,54,85,57,41,34,61,36,13,24,35,75,44,47,45,11,54,12,59,19,25,75,73,82,41,83,16,32,23,53,47,69,39,58,30,33,88,1,68,58,24,86,36,41,40,6,33,15,49,36,30,5,13,15,47,7,18,62,47,9,51,5,6,34,33,35,41,26,21,12,45,26,33,78,72,49,24,45,29,17,14,27,37,43,46,62,46,43,35,31,90,93,11,10,12,27,52,27,79,78,29,10,20,55,57,17,0,58,67,38,21,100,28,17,65,8,19,46,5,60,12,42,29,11,23,21,40,12,30,23,71,78,38,61,45,69,27,60,74,32,23,80,41,15,81,46,11,66,31,67,87,15,35,18,27,17,13,55,0,20,46,66,54,4
"134","2015-02-01",70,38,12,32,76,49,36,30,"14",40,17,48,25,20,36,34,27,43,46,51,86,60,38,15,21,72,46,28,69,58,13,28,65,12,61,30,41,46,51,74,52,42,44,88,47,27,40,18,48,48,52,42,36,53,73,44,6,38,41,28,30,38,47,30,25,9,26,32,33,47,9,45,40,4,54,26,63,17,36,59,2,34,15,57,82,62,49,43,51,40,13,23,38,65,46,38,38,31,44,13,63,18,25,80,78,82,48,82,30,62,26,47,68,33,47,52,35,33,72,2,47,53,11,72,52,35,50,6,21,27,58,44,34,5,13,6,47,6,14,61,65,10,86,12,8,51,26,33,30,23,20,15,47,26,22,79,77,55,21,65,28,16,11,23,33,51,41,32,32,46,31,27,33,43,0,9,7,27,36,30,88,81,18,6,34,73,93,23,14,49,70,60,11,53,23,17,42,13,36,47,0,58,4,41,86,16,16,20,50,26,40,45,46,67,18,68,44,60,33,54,76,11,33,75,50,17,75,40,13,67,46,75,67,4,21,15,46,18,17,53,14,16,65,71,51,8
"135","2015-03-01",69,46,7,39,62,45,31,29,"13",40,24,48,21,12,42,22,20,43,45,30,85,50,49,15,29,73,46,32,57,46,9,26,72,15,69,35,41,37,54,63,53,28,36,91,42,22,46,17,22,40,46,35,39,64,66,22,6,36,50,31,17,51,44,34,26,9,38,22,26,58,2,47,33,3,53,31,16,36,38,39,2,38,28,62,79,41,43,41,55,39,12,22,36,69,41,38,34,6,57,9,64,18,10,74,67,91,42,79,17,44,27,49,54,30,31,71,37,31,69,1,40,40,25,69,26,26,45,6,5,24,66,36,27,5,11,12,86,8,17,70,57,22,72,11,9,58,39,38,38,42,6,9,65,27,43,73,81,37,27,50,25,13,9,17,29,51,30,48,29,47,37,17,27,31,6,7,10,20,33,36,74,80,23,10,15,44,77,14,9,43,74,34,15,26,26,8,38,20,37,58,0,39,10,29,25,26,14,18,45,28,43,53,68,52,22,63,34,58,35,49,75,28,26,63,42,12,58,34,10,65,34,25,88,5,20,18,53,33,12,42,13,15,59,65,45,5
"136","2015-04-01",70,35,17,22,55,33,20,30,"12",29,10,32,16,6,39,23,20,51,49,33,100,60,50,13,20,65,34,21,65,32,25,33,91,16,65,22,37,33,57,67,46,38,43,84,38,19,33,29,16,34,49,43,42,57,77,43,3,36,52,20,24,36,41,33,26,12,28,26,31,50,0,39,25,3,54,22,28,5,33,55,3,43,8,46,82,48,34,47,42,26,12,27,29,62,44,37,35,30,32,7,64,18,12,81,72,69,39,76,17,45,21,69,52,55,69,35,34,29,59,1,47,38,21,59,22,42,44,6,36,31,53,47,40,4,9,14,68,2,14,59,37,13,63,6,2,36,61,42,41,40,10,11,51,19,25,68,75,46,15,39,26,3,9,13,25,45,36,21,27,16,38,25,31,36,18,13,8,18,38,19,76,73,17,10,27,37,67,15,7,46,67,22,11,12,22,10,46,29,40,51,10,51,8,31,16,12,15,17,44,35,39,49,52,64,47,65,32,59,42,57,67,18,20,61,55,21,68,30,7,55,26,45,80,9,33,2,41,22,4,37,7,15,46,63,37,6
"137","2015-05-01",68,35,6,30,49,31,27,30,"12",33,26,36,23,36,33,29,19,41,46,33,70,41,47,14,19,65,48,19,51,38,19,26,61,12,60,7,37,29,53,64,49,33,33,81,38,18,43,22,26,57,39,31,36,43,55,27,4,34,44,30,30,44,42,22,22,7,31,23,37,55,5,32,36,5,51,20,21,13,24,20,2,50,28,59,69,49,39,30,50,33,13,22,35,57,33,32,36,11,16,7,54,18,19,86,64,78,43,73,28,40,12,36,45,42,48,31,38,31,71,1,32,43,49,51,21,51,41,10,14,33,51,20,27,4,6,9,51,8,12,45,27,19,44,3,5,34,26,21,29,26,6,9,54,23,27,78,77,43,11,50,24,3,7,14,25,42,29,29,37,49,32,25,16,33,6,11,11,16,40,49,66,65,10,15,15,34,73,10,9,42,65,21,8,13,21,10,38,16,33,68,5,33,8,35,49,14,16,16,41,21,26,43,49,69,6,62,43,52,42,48,67,23,30,70,38,19,69,30,11,64,24,37,46,9,8,2,39,4,11,28,16,13,52,62,49,7
"138","2015-06-01",68,46,7,36,49,33,15,22,"13",31,15,41,20,25,46,30,19,43,41,33,84,51,61,16,10,61,46,7,53,34,38,20,63,21,59,15,43,28,41,62,43,19,48,91,45,17,39,29,27,44,41,33,47,34,65,38,5,35,35,29,25,56,40,30,23,9,15,17,36,55,5,42,28,4,51,25,27,19,30,36,0,39,7,59,80,39,27,28,52,35,11,25,24,53,22,23,43,36,50,8,67,16,14,80,77,75,43,79,35,36,37,61,65,44,18,53,31,32,64,2,39,42,5,54,27,31,43,6,25,25,62,25,32,5,6,7,60,3,11,52,40,19,59,2,4,36,49,43,23,25,16,14,42,25,31,74,81,65,26,29,19,9,12,11,25,49,42,30,49,41,29,20,22,24,0,9,6,20,36,52,67,74,7,10,27,34,65,16,6,69,79,27,9,7,27,8,51,37,39,61,0,24,4,29,51,6,17,19,43,20,27,43,27,70,17,57,37,53,28,43,71,22,43,80,47,20,67,44,6,71,29,55,54,5,20,14,49,30,6,29,23,19,62,48,63,4
"139","2015-07-01",65,37,5,23,62,18,21,31,"11",32,23,35,23,36,31,26,22,41,25,33,72,28,63,19,38,66,63,13,62,25,16,14,58,19,63,21,41,31,37,62,41,36,36,84,46,16,36,22,22,40,41,45,52,38,58,14,3,31,35,23,26,45,39,28,18,10,24,28,26,61,3,35,26,3,50,21,16,14,27,42,2,48,36,44,84,46,31,46,45,28,9,21,21,56,38,29,42,29,24,9,59,21,16,87,71,72,38,86,11,53,28,61,47,65,20,35,16,32,67,2,49,45,20,55,26,54,46,6,19,41,50,56,38,6,9,9,33,8,10,51,36,6,59,10,2,43,23,39,40,26,4,10,49,29,20,87,66,68,6,42,25,9,12,11,24,61,29,40,38,34,35,24,27,37,11,8,13,23,36,31,71,65,20,10,31,34,100,12,9,61,59,44,8,6,28,11,33,28,43,53,0,39,4,33,40,14,11,18,46,21,45,20,44,46,28,51,51,60,20,52,69,16,30,97,39,27,75,37,11,85,34,47,98,10,27,7,45,34,15,38,16,22,51,61,42,4
"140","2015-08-01",67,31,11,26,44,34,19,37,"11",29,16,46,18,30,28,41,16,38,41,32,84,40,46,10,48,71,68,39,50,30,24,19,62,11,67,46,31,29,28,54,36,10,31,72,42,15,32,19,48,56,39,46,46,54,64,14,3,34,39,21,31,56,41,24,28,13,22,25,23,48,2,30,35,4,50,23,21,23,35,27,2,28,14,40,72,37,42,24,62,25,10,23,14,59,27,27,54,18,47,7,41,15,16,91,66,79,43,84,22,49,20,48,35,45,26,33,31,34,73,2,43,44,35,62,16,35,25,10,24,40,45,20,27,4,8,8,59,3,8,44,48,6,55,9,6,17,50,29,30,34,20,4,49,22,44,68,67,25,25,28,18,7,7,16,23,36,32,45,30,47,37,17,20,24,17,8,10,23,30,32,70,53,13,11,42,36,68,10,6,47,72,31,4,16,19,6,39,16,14,48,0,24,0,32,35,15,16,11,25,19,29,20,18,37,6,46,58,57,15,44,66,32,20,84,39,12,80,35,9,68,27,42,74,11,16,5,57,34,6,35,26,18,29,62,50,4
