"date","X20.代","X2ch.市況","X9619","a.worker","boj","chu.bura","credit.default","cs3.アンインストール","ds.ダービー.スタリオン","ds.ダビスタ","ds.ディスガイア","ds.ひぐらし","exchange.rate","fx.スプレッド.比較","fx.スプレッド","fx.プライム","fx.業者","iphone.japan","nikkei.online","psp.ソフト.ダウンロード","sbi.イー.トレード.証券","t.バック.大学","vista.セーフモード","vista.復元","yen.dollar.exchange","yen.dollar","アーマード.コア.sl","アクラ.ヴァシム","あつ.ひめ","あつ.姫","アベレイジ","アリアンツ","ありがとう.英語","アルルーナ.成長.日誌","アロハグ","アン.サイクロ","イートレード.証券.ログイン","いつか.この.手.が.穢.れる.時に","いつから","イラストレーター.cs3","インターバンク","インフレ.率","インフレ.金利","インフレ","ウェブ.チャンネル","ウォー.シップ.ガンナー.2.ポータブル","ウォール.ストリート.日記","え.ち.ぶろ","エヴァ.ま.ご","エクシズ.フォルス","エクシズ","エネルーピー","お.さぼり","お.ねえ.まんず","お.ま.家","お.酒","オイル.サーチャージ","おでこ","お互い","お金.かかる","お金","が.いい","が.痛い","かな.英語","カルカリアス","ギーク","キス.され.る","キス.の.流星","クリスタル.ベアラー.攻略","ケン.プラッツ","こ.そっと","コアダンス","ごはん.を.食べ.よう","コピー.10","コラテック","コンビニ","サイクロ.ペディア","サイバー.fx","サイバー.ドラゴン.ツヴァイ","サムライ.スピリッツ.六.番.勝負","サロン.系","じ.ょ.る.じ.ゅ","シソーダス","しゃ.ん.ぱら","しゃ.ん","ジョ.ブランド","シンフォニア.ラタトスク","スパイ.スイーパー","スプレッド.比較","セクター.別","センター.分け","ダービー.スタリオン.ds","ダウンロード.コミック","ダビング.10","ダビング.テン","ダビング","チャーチ.スト","チャート.fx","つか.ない","て.くる","で.り","ディスガイア.ds","テイルズ.オブ.シンフォニア.ラタトスク.の.騎士","テイルズ.オブ.シンフォニア.ラタトスク","デジ.造","デフレ.と.は","デフレ.対策","デフレ","と.ある.化学.の","と.ある.化学","どう.したら","どっち.が.いい","どっち.が","ドラゴンボール.レイジング.ブラスト.攻略","トラトラ.ゴールド","トラトラ","ニコニコ.cd","ニュージーランド.ドル.チャート","ヌーブラ.ヤッホー","ね.英語","ねこ.な.で","ネコナデ","の.あ.吉","は.ぴ.ふる","ハート.エイド","ハピフル","パン.パカ.パーティー","ハンス.ウルリッヒ.ルーデル","ハンス.ウルリッヒ","バンド.ブラザーズ.dx","ひぐらし.ds","ひぐらしのなく.頃.に.絆.第.一.巻.祟","ヒゲ.男爵","フード.マイレージ","ブイパス","ぶつけ.た","ブライアン.の.休日","プリマ.ステラ","プロサッカー.クラブ.を.つくろう.6.攻略","ボク.と.ホロ.の.一.年","ほっと.ダイレクト","ホット.ファズ","マネー.ポート","ムダ.ベストテン","メイク.落とし","メニュー","めんどくさい","も.る.す.ぁ","モグモグ.フ.ヨード","もり.すぎ","ユア.ファイル","ユニバーサル.バニー","よ.ぐね","ラスト.メンヘラー","ラタトクス","ラタトスク","ランチ.時間","り.から.始まる","リアルタイム.レート","リエトコート","ルーター.中継","レーサー.映画","レッド.リング","レプティレス.ナージャ","ローン.金利.動向","ロンドン.市場","一騎当千.great.guardians","三井.麻由","上.地.裕輔","上昇.率","上田.ハーロー","下.の.歯","世界.の.うめ.ざわ","世界.の.新着.動画","世界.の.新着","中国.银行","乙.aa","会.いたい.英語","似.てる","住宅.ローン.金利.動向","住宅.価格.指数","住宅.価格","住民.税.還付","何.ヶ月","何.する","何.口","何.回.も","何.回","何.歳.から","価格.高騰","倒産.危険.度.ランキング","値段","入っ.て.ない","入っ.てる","入塾","公務員.制度.改革.基本法","六.番.勝負","円.高.ドル.安","円.高.ドル","出.てる","北海道.サミット","北海道.洞爺.湖.サミット","北海道.洞爺.湖","単品.飲み.放題","原材料.高騰","原画.マン","友達.と","友達.の.親","友達.英語","口.周り","合う","喋る","国家.公務員.制度.改革.基本法","売っ.てる","変え.たい","変え","外し.方","外し","外汇.交易","外汇.牌价","外汇","外貨.普通.預金","外貨.預金.と.は","外貨.預金.円.高","外貨.預金.手数料","外貨.預金.銀行","外貨.預金","外貨","大.合奏.バンド.ブラザーズ.dx","大.吾郎.商店","大王.四.神.記","大王.四.神","天馬.の.道","太.王.四.神.記","太.王.四.神","太.王.四","太.王","奥歯","女子.に.人気","嬉しい.英語","安い","安く.て.美味しい","寝.てる","小川.忠洋","少女.魔法.学.リトル.ウィッチ.ロマネスク.editio.perfecta","山本.高弘","岡.兎.屋","市況","彼氏.の.家","忍.人","怒.られる","情報.ブック.オフ","愛.間.みるく","愛.間","投機.マネー","投機","方.が","日銀.政策.金利","日銀","早い","智代.編","本.石町.日記","東方.ピアノ","柔らかい","柔らかく","楽天.カード.支払い","歯.が.痛い","気持ち.悪く.なる","治す","治ら.ない","治る","泣く.夢","洞爺.湖.サミット","為替.ドット.コム","為替.ドット","為替.ニュース","為替.両替","為替.円","為替","無.担保.コール","燃料.価格","燃料.費","牌价","物価.上昇.率","物価.上昇","物価.高騰","物価高","狼.と.香辛料.ボク.と.ホロ.の.一.年","環境.モデル.都市","病院.面会.時間","病院.面会","痛く","目.が.小さい","目.が.細い","目尻","碧血.剣","神.夜","科学.技術.予算","絶対.チルドレン","美味しい.カフェ","美味しい.居酒屋","美男.時計","肩.が","腰.が.痛い","腰.が","花.より.男子.f","花.より.男子.ファイナル","落ち着く","言.われ.た","言.われる","赤.ニキビ","路地.裏.の.同人.書庫","返品.特約","迷う","連絡.なし","遅れる","酒.飲む.と","野村.ほっと.ダイレクト","野村.證券.ほっと","银行.汇率","間違え","関.塾.偏差.値","関.塾.独立.開業","面.長","面会.時間","頭.文字.d.エクストリーム.ステージ","頭.文字.d.エクストリーム","食べ.たら","食べ.れる","飲む","高騰","髪の毛","髭.男爵","魔界.戦記.ディスガイア.魔界.の.王子.と.赤い.月","鼻.の.下"
"2011-02-01",25,23,15,17,40,9,18,53,"3","3","4","6",39,50,46,41,44,60,26,37,0,3,77,"55",28,56,6,26,"1",0,2,30,16,25,8,0,7,12,13,45,21,34,63,52,55,"10",9,11,5,"4","3",9,"4","1",25,30,7,25,29,19,31,35,26,14,20,61,24,16,"5",29,13,0,12,19,39,31,40,"61",13,7,31,69,0,"39",69,0,"7",27,31,7,7,"3",79,"3",0,35,7,54,24,23,36,"4","10","9",43,13,31,28,46,28,34,27,25,15,43,59,36,13,3,18,19,"11",0,"3",22,0,0,10,10,"3","6",17,0,23,6,19,0,"8",15,7,66,5,6,0,21,24,21,11,"9",11,48,"12",0,0,"4","6",20,0,8,43,5,6,41,21,58,7,"2",25,0,63,13,13,7,12,10,23,23,15,22,35,27,76,35,19,38,11,20,25,18,26,5,28,27,22,17,12,9,8,19,6,2,"2",4,8,5,"11",31,13,12,15,29,26,23,15,24,39,29,36,0,20,20,22,13,10,12,27,19,27,"3",7,"2","3",12,"3",2,2,4,28,17,9,26,16,13,44,0,0,0,27,22,47,13,50,34,58,20,38,35,10,25,35,10,0,38,25,17,8,17,16,15,12,12,30,"1",16,15,29,19,31,32,12,17,33,29,29,36,0,0,7,7,26,23,18,12,14,20,5,31,22,16,17,16,"8",30,22,26,3,3,25,16,17,12,"36",18,44,13,30,18,51,46,16,28,"6",4,15,21,4,3,27,18,26,23,21,7,9,25
"2011-03-01",19,42,6,36,44,11,5,45,"1","3","6","2",52,45,44,45,57,48,83,41,0,5,59,"56",45,81,10,0,"1",6,2,28,28,7,0,0,3,4,11,24,25,26,25,40,52,"7",8,9,4,"4","2",10,"0","1",11,22,12,21,27,17,28,31,21,27,17,74,8,20,"4",38,0,3,10,10,32,31,42,"63",17,0,44,29,0,"36",68,0,"5",12,35,10,20,"1",64,"2",8,27,0,46,23,23,52,"6","7","6",37,5,13,16,31,16,32,22,23,7,37,45,40,13,1,15,16,"2",0,"0",0,3,0,6,9,"3","2",7,15,6,15,12,5,"7",8,3,64,3,5,0,16,20,17,9,"3",10,28,"17",0,4,"2","4",14,12,9,52,8,3,60,9,51,16,"3",14,0,23,35,17,0,22,18,33,30,0,19,37,23,69,25,11,29,12,18,25,11,22,5,25,30,19,11,11,0,23,52,10,1,"2",4,10,4,"2",24,8,18,25,23,18,15,17,26,37,27,34,0,29,20,21,25,24,32,28,22,28,"5",9,"1","0",0,"2",1,2,3,22,27,9,22,8,14,19,5,0,5,34,26,36,21,19,24,37,4,46,31,10,34,34,8,20,33,20,18,14,13,12,13,9,10,13,"<1",16,10,46,30,58,42,16,40,30,31,37,45,28,13,3,10,20,19,16,5,16,17,4,27,12,15,18,9,"4",21,12,20,6,5,35,13,17,11,"47",16,28,8,33,14,50,34,36,21,"1",2,15,20,6,4,13,13,27,23,18,7,9,21
"2011-04-01",22,45,0,53,42,8,8,35,"3","2","5","2",35,50,51,45,60,51,47,28,0,3,66,"74",22,53,11,0,"1",0,2,43,17,0,0,0,3,4,12,43,31,20,24,42,49,"9",8,20,0,"4","6",24,"3","1",0,31,6,25,28,17,30,33,24,23,0,55,28,18,"0",50,5,6,11,11,43,30,42,"71",12,3,28,25,0,"37",65,0,"5",25,30,3,11,"3",73,"3",0,29,0,46,26,22,41,"5","6","5",36,9,8,15,15,11,28,21,25,22,40,63,39,12,4,17,8,"4",15,"0",10,0,0,7,10,"3","2",7,0,15,22,14,5,"7",5,0,65,3,8,14,24,23,18,0,"6",5,37,"10",0,0,"2","4",18,12,7,55,14,6,37,29,54,14,"2",17,0,41,25,20,0,12,10,28,26,21,22,32,19,67,5,15,31,12,20,23,13,11,5,26,32,21,8,11,8,20,19,15,2,"0",11,3,3,"8",25,6,19,27,26,19,26,15,31,39,32,39,10,25,25,25,21,9,19,23,24,26,"3",0,"2","1",0,"2",2,2,4,26,23,15,26,13,13,20,0,0,0,32,24,56,18,28,35,47,5,35,33,15,35,35,0,17,43,23,25,10,19,15,15,12,11,11,"<1",17,15,29,17,40,37,17,36,34,31,25,15,0,0,0,6,26,25,17,12,9,25,0,33,7,12,17,20,"15",27,15,25,7,5,27,18,20,16,"44",0,28,23,30,16,46,27,25,23,"2",0,18,16,3,5,19,15,26,14,20,5,9,26
"2011-05-01",29,30,0,56,35,7,7,39,"2","3","4","2",39,40,55,39,63,41,44,27,0,0,60,"53",29,45,13,0,"5",17,2,45,19,0,6,0,3,8,13,29,20,23,53,30,43,"17",8,0,4,"6","4",18,"3","3",43,29,17,30,30,16,34,37,26,33,27,55,20,7,"3",31,4,6,10,12,43,31,31,"53",0,9,48,23,0,"36",80,11,"4",23,35,0,11,"2",61,"3",0,33,3,45,24,25,45,"4","3","4",54,4,7,16,14,12,31,27,25,15,46,55,27,11,2,22,14,"3",18,"0",0,3,0,11,9,"3","2",7,7,17,5,16,5,"7",8,3,33,7,5,40,20,23,19,0,"6",15,31,"9",0,0,"2","3",19,12,10,33,13,8,48,18,32,15,"4",4,0,36,22,13,6,22,22,22,25,10,24,16,31,80,9,17,33,18,23,26,16,13,4,28,26,24,6,5,15,5,18,12,2,"1",12,16,3,"6",33,16,19,21,29,20,0,16,33,41,31,37,9,22,18,16,6,13,25,21,20,21,"3",6,"3","1",20,"2",1,2,3,27,21,14,27,16,15,46,5,6,0,35,15,40,21,23,29,51,3,20,41,24,24,38,0,6,38,29,25,17,21,10,16,16,12,23,"1",18,18,34,17,35,31,14,27,32,21,25,26,5,7,6,5,22,25,20,15,12,16,0,27,0,13,14,15,"21",30,17,29,5,3,32,17,20,12,"30",31,30,17,28,23,16,10,13,26,"0",1,12,24,3,7,25,17,29,12,23,9,2,25
"2011-06-01",29,28,6,28,49,15,10,17,"2","3","3","3",35,33,41,40,53,37,35,38,0,0,84,"64",17,35,13,22,"2",6,5,28,16,0,0,0,3,4,15,33,31,24,38,32,63,"7",24,0,4,"4","6",18,"5","2",11,33,6,29,36,18,33,36,29,21,28,54,16,23,"3",28,11,0,5,19,24,30,56,"56",8,6,35,17,8,"27",64,17,"5",46,27,0,7,"2",65,"4",0,30,6,58,24,25,49,"3","7","5",49,3,7,17,23,8,37,26,29,11,39,55,30,9,3,18,4,"3",9,"0",18,3,0,17,15,"2","3",7,15,24,8,28,0,"3",10,0,43,5,18,0,23,23,19,18,"4",0,24,"9",0,5,"2","4",21,12,8,24,15,5,58,27,23,6,"4",4,0,42,20,19,12,10,12,22,35,6,26,20,27,64,16,17,34,20,20,25,15,14,0,29,30,25,4,21,7,9,22,13,3,"1",10,3,3,"5",32,16,18,19,28,25,39,16,32,39,32,38,5,21,16,10,8,13,18,19,16,23,"2",9,"1","1",0,"2",2,3,3,28,18,13,28,16,15,37,5,6,0,24,24,35,22,21,27,53,3,30,38,7,24,38,4,0,16,28,22,12,23,14,17,15,12,18,"1",17,23,35,21,31,30,10,21,34,18,23,35,16,0,0,7,28,25,20,12,16,19,0,22,9,13,16,14,"15",24,15,25,3,3,21,17,21,12,"39",8,36,16,29,27,39,26,12,28,"1",3,16,26,5,0,29,18,30,12,23,7,2,23
"2011-07-01",28,28,0,14,40,7,12,43,"2","2","5","2",38,38,41,41,45,40,30,44,0,2,65,"55",38,51,15,0,"3",0,5,47,20,0,6,16,9,3,13,30,18,23,36,30,50,"6",8,9,8,"7","5",15,"1","1",42,30,5,25,32,21,33,35,27,16,21,57,23,13,"1",24,6,5,5,13,30,31,43,"68",8,0,84,56,0,"26",78,11,"5",33,32,6,8,"2",70,"3",0,30,0,41,27,27,50,"5","4","6",30,5,7,18,16,15,34,24,26,16,40,46,38,17,2,26,7,"4",9,"0",9,0,0,7,8,"2","2",0,0,22,5,24,5,"6",9,0,46,4,5,0,23,24,18,9,"3",9,29,"10",0,0,"2","4",18,13,6,46,5,8,32,26,27,9,"4",5,0,58,32,13,11,10,10,24,24,15,23,19,17,62,13,17,34,21,29,26,18,14,0,29,35,28,5,8,4,25,45,11,2,"1",20,9,0,"7",31,21,19,25,29,20,14,18,27,41,33,36,4,21,19,15,16,25,41,21,26,29,"3",9,"2","1",0,"2",2,1,3,29,25,17,26,19,17,27,0,0,5,30,16,61,23,25,29,46,3,37,38,11,26,36,12,16,31,26,22,19,20,19,16,14,11,17,"1",12,18,46,31,50,34,11,29,33,17,31,34,11,9,0,8,23,23,22,20,8,19,0,28,4,14,16,15,"18",26,17,27,5,4,22,18,19,6,"37",15,37,17,32,20,35,39,21,24,"1",0,12,23,7,8,30,16,30,13,26,9,4,25
"2011-08-01",23,37,0,32,30,7,5,25,"2","1","2","2",48,47,54,30,61,40,31,57,0,5,38,"47",41,73,9,0,"3",5,3,23,18,6,0,0,3,10,14,37,51,17,34,32,64,"9",14,8,0,"4","5",5,"1","2",10,30,0,26,37,20,34,33,29,35,40,60,27,12,"5",23,8,0,9,10,41,33,43,"65",10,8,59,100,0,"28",74,0,"4",37,25,6,7,"2",59,"3",0,31,0,46,23,28,55,"2","5","5",26,8,15,15,19,11,32,26,27,10,32,53,24,22,3,27,6,"1",4,"3",25,0,0,8,12,"3","2",0,13,8,21,21,4,"6",9,3,41,3,5,49,30,25,21,8,"3",4,22,"7",0,0,"2","3",22,8,17,25,10,2,48,8,37,23,"4",14,4,40,42,17,0,6,7,31,23,9,25,27,12,51,7,15,34,23,23,26,14,7,0,29,32,24,6,5,7,39,100,13,2,"1",20,6,5,"8",33,13,17,17,28,22,9,20,28,39,31,36,4,40,22,12,30,69,45,36,34,39,"4",5,"2","2",0,"2",1,2,4,25,21,14,27,18,17,42,6,0,5,33,28,65,16,38,16,44,5,29,40,3,37,33,0,12,32,27,24,14,20,17,17,17,12,33,"<1",14,12,80,42,63,46,16,19,31,33,33,25,10,12,3,9,29,28,20,16,18,22,0,26,4,14,10,21,"18",31,24,31,1,3,22,19,20,22,"36",0,34,16,39,27,35,23,17,27,"1",1,15,25,6,4,32,17,31,12,25,8,2,26
"2011-09-01",25,30,0,32,58,7,5,41,"2","2","2","3",38,34,36,32,44,59,17,51,0,6,59,"44",35,52,7,0,"3",0,3,54,21,0,0,15,6,6,15,28,31,23,22,32,75,"3",0,0,0,"3","6",7,"6","1",20,30,21,32,30,20,33,35,30,33,10,57,31,24,"2",34,0,3,14,10,49,31,31,"51",10,3,36,37,0,"30",78,10,"5",26,41,4,7,"2",63,"3",0,27,3,43,26,28,50,"2","4","5",36,9,19,19,13,4,32,23,27,10,28,42,31,12,2,23,5,"0",8,"1",0,0,0,8,12,"2","3",0,0,10,16,20,0,"4",3,0,45,4,19,12,28,26,21,0,"4",4,16,"3",0,0,"3","3",22,4,12,36,15,4,23,8,16,16,"4",13,0,28,27,16,5,12,13,19,9,24,25,9,25,63,11,19,37,20,25,27,17,12,8,31,29,29,5,5,3,7,35,11,2,"0",12,6,3,"7",34,13,29,28,29,22,27,18,32,40,33,36,0,15,11,12,13,18,10,20,19,30,"3",11,"2","3",0,"3",2,2,5,25,27,18,29,15,19,8,4,10,0,33,28,51,24,47,23,53,3,23,34,6,27,38,4,9,37,28,25,16,23,19,17,18,12,24,"1",15,12,55,24,46,36,13,21,31,22,30,34,5,9,0,8,24,28,22,16,18,20,4,26,15,20,17,17,"14",30,19,28,3,2,28,18,21,14,"35",0,40,12,39,20,42,54,12,26,"1",1,17,28,5,8,26,20,28,11,25,6,3,22
"2011-10-01",27,32,6,37,71,13,6,24,"3","1","5","2",41,43,36,26,40,100,27,54,0,4,49,"34",38,56,4,19,"4",0,4,56,22,0,0,14,0,2,15,29,38,17,39,26,62,"6",14,0,0,"2","2",4,"1","4",9,33,0,32,31,17,33,36,31,25,10,51,28,9,"2",40,2,2,0,14,44,34,28,"43",0,2,53,35,0,"33",82,10,"4",20,27,7,7,"3",66,"2",0,28,3,38,25,26,42,"5","4","5",41,8,10,17,14,8,32,27,29,14,39,47,37,17,4,25,6,"2",12,"5",8,0,0,13,12,"2","2",6,0,12,20,25,4,"4",3,0,43,4,7,0,28,24,21,8,"5",13,11,"7",0,9,"2","3",24,18,11,21,18,5,46,8,17,18,"2",6,4,30,30,13,0,12,5,22,39,22,24,3,12,52,13,19,38,24,25,27,15,12,4,32,29,24,4,14,3,6,31,15,2,"2",9,11,7,"6",42,10,19,18,34,24,13,17,35,41,31,38,0,19,12,18,14,26,31,19,15,26,"3",5,"4","3",9,"7",6,7,9,27,26,14,29,29,21,32,4,5,0,37,19,51,15,32,20,50,2,27,37,9,33,41,11,11,28,28,31,16,19,22,17,20,14,27,"1",23,28,53,13,46,35,14,21,33,18,23,35,0,11,3,6,27,26,23,11,17,17,0,30,0,10,15,25,"8",32,22,33,3,3,29,24,22,16,"25",0,39,24,34,22,34,38,13,27,"1",0,18,30,4,2,23,18,30,11,26,7,2,28
"2011-11-01",29,26,6,25,54,0,7,34,"3","2","4","1",40,33,42,29,49,46,25,38,0,2,46,"31",27,51,5,20,"2",0,2,13,21,0,0,0,0,3,16,27,19,21,25,31,39,"9",0,0,4,"1","1",5,"0","3",19,34,5,35,37,20,35,36,30,32,0,54,12,6,"1",22,6,2,0,10,48,34,26,"37",15,0,42,21,0,"36",74,0,"4",10,31,3,13,"3",72,"3",0,29,3,52,26,28,39,"4","5","5",32,12,23,24,15,10,30,24,26,10,31,42,39,8,4,26,5,"2",4,"4",0,3,0,13,11,"2","1",6,13,22,22,24,4,"5",10,2,47,6,0,0,24,24,23,0,"4",9,16,"7",0,0,"1","3",21,18,6,37,16,8,39,16,13,12,"1",11,4,72,16,34,0,7,3,19,31,23,24,15,12,44,8,22,33,27,21,29,19,19,4,33,25,31,16,9,3,14,27,11,2,"1",7,28,2,"11",41,22,28,31,36,24,9,19,30,41,33,39,4,17,13,14,17,15,19,16,12,22,"2",13,"2","4",0,"6",6,5,9,29,22,18,30,25,25,33,0,0,0,31,18,59,27,20,17,48,2,26,39,12,28,38,0,12,29,27,30,17,27,16,18,19,15,30,"1",17,16,32,10,33,32,10,21,25,15,41,23,5,12,0,7,26,27,24,17,11,28,4,25,10,11,20,16,"2",33,17,29,0,2,30,21,20,22,"21",7,35,25,37,41,43,45,19,29,"11",12,17,24,9,4,26,20,31,16,24,7,4,30
"2011-12-01",34,16,5,24,42,6,11,43,"2","2","2","3",37,38,30,37,40,46,19,50,0,8,39,"28",26,46,7,0,"1",5,0,31,28,0,0,0,3,4,16,14,24,25,21,27,67,"9",0,0,0,"2","2",4,"0","3",19,39,10,28,35,21,34,38,29,29,33,53,15,3,"0",19,4,2,9,3,37,36,27,"50",5,0,60,15,0,"34",69,19,"3",20,18,8,13,"2",53,"2",6,34,0,32,28,28,36,"2","2","3",27,9,8,17,18,13,32,29,27,8,30,34,35,4,0,29,5,"2",4,"0",16,0,0,7,8,"2","3",0,13,9,17,23,8,"4",3,2,35,5,4,23,34,25,20,0,"3",0,18,"7",0,0,"1","2",18,8,7,26,12,7,44,0,16,5,"3",9,0,29,24,33,5,11,9,22,43,36,23,8,23,46,13,17,37,18,27,26,16,10,0,33,26,28,9,9,9,5,15,11,2,"2",6,8,0,"9",38,9,28,33,36,22,21,21,33,41,36,43,4,13,13,11,12,4,15,15,15,18,"3",5,"1","2",9,"2",2,2,4,30,42,20,31,16,26,8,4,5,4,25,24,42,23,19,29,36,2,14,36,7,23,42,7,19,44,28,29,14,30,18,18,16,13,20,"1",12,7,29,19,28,26,9,21,29,14,23,22,0,0,0,5,22,23,22,14,7,28,0,25,14,10,13,22,"8",35,20,29,3,1,27,21,22,28,"19",0,33,24,36,29,40,24,27,32,"2",2,20,35,8,2,24,20,30,10,25,9,3,20
"2012-01-01",31,25,0,11,42,0,10,30,"2","2","4","2",32,26,34,31,43,32,15,36,0,2,35,"36",20,41,12,17,"1",4,3,19,23,0,5,26,5,2,20,34,23,21,33,35,51,"14",0,0,0,"4","4",16,"5","5",0,35,0,34,39,26,37,37,35,30,17,54,17,5,"6",32,3,2,20,11,26,33,37,"39",4,2,45,18,0,"33",73,13,"3",37,23,7,15,"2",67,"2",6,32,7,35,24,30,39,"4","3","3",18,15,9,21,8,11,38,33,31,15,32,34,30,19,2,29,7,"1",7,"3",7,0,0,12,11,"2","2",5,6,16,22,22,4,"5",0,3,22,8,0,0,17,27,23,7,"4",15,19,"5",0,3,"3","2",23,13,9,33,21,2,44,0,30,8,"3",10,0,50,14,18,9,7,6,19,27,18,28,5,7,68,16,21,37,17,32,29,21,14,4,34,30,31,10,4,3,10,21,12,2,"1",9,10,0,"7",37,17,25,35,36,30,0,20,32,44,37,41,7,15,12,8,15,8,33,18,17,21,"2",14,"1","1",8,"2",2,2,4,30,38,25,31,23,27,7,5,0,0,25,27,39,24,30,27,49,2,21,38,7,19,40,0,0,32,32,34,16,21,18,21,21,14,18,"1",12,15,20,16,34,28,7,21,33,20,20,20,4,8,2,6,31,28,22,24,22,32,3,30,11,15,21,17,"12",28,22,29,3,2,24,21,24,18,"22",18,44,20,37,41,21,20,16,31,"0",0,19,30,10,14,37,22,32,14,26,9,2,31
"2012-02-01",32,26,0,45,34,9,8,22,"2","2","1","1",38,24,29,29,35,26,10,26,13,4,44,"29",24,49,8,0,"1",0,2,27,23,0,0,0,5,4,19,17,21,26,44,47,26,"8",6,0,3,"3","3",6,"1","3",17,35,5,32,33,22,38,37,38,19,9,48,26,3,"2",25,0,4,4,10,19,35,22,"50",16,0,42,23,0,"27",76,9,"3",9,17,5,18,"2",66,"2",0,25,3,37,25,29,46,"1","4","4",21,14,12,22,20,10,35,33,35,4,39,42,24,11,1,30,10,"4",11,"0",0,0,0,10,9,"2","1",6,18,14,6,26,8,"4",3,2,30,6,8,11,22,27,28,15,"5",4,14,"5",0,0,"2","3",28,11,7,24,20,3,28,0,39,9,"4",6,0,50,26,20,5,6,6,20,12,31,26,24,9,51,28,21,37,26,25,31,22,14,5,35,31,22,11,0,0,14,24,13,1,"1",9,15,2,"2",43,15,30,29,39,20,8,23,42,45,37,44,4,17,13,17,18,5,14,20,15,24,"2",7,"2","2",0,"2",2,2,5,31,28,22,32,22,26,7,11,4,0,32,25,35,29,28,17,38,3,26,37,16,35,42,3,10,15,30,32,20,29,23,24,20,17,25,"1",20,24,33,19,39,33,6,19,46,13,48,36,0,0,2,11,34,31,23,20,16,30,0,23,11,11,24,22,"9",38,27,36,2,2,26,22,24,31,"16",0,43,18,37,21,24,29,25,30,"<1",0,25,33,2,3,29,21,33,12,28,7,2,30
"2012-03-01",34,14,10,32,29,6,11,8,"2","1","2","1",36,16,21,22,26,31,14,32,0,0,33,"31",36,56,6,0,"3",0,2,25,26,5,0,0,6,2,20,27,30,19,18,26,43,"6",0,0,0,"2","3",6,"1","1",8,36,0,38,46,28,38,43,35,32,0,56,24,3,"2",9,3,3,15,13,35,37,37,"42",8,2,52,9,0,"27",72,8,"4",26,18,2,23,"2",59,"1",0,26,2,34,25,31,45,"2","5","5",21,9,6,15,9,7,42,37,34,7,26,41,33,7,3,30,4,"1",10,"2",0,2,0,9,7,"2","1",0,27,10,17,30,4,"4",5,0,24,4,6,0,27,28,24,14,"2",4,14,"4",0,3,"1","3",26,19,3,34,20,3,45,0,22,4,"1",1,0,30,15,18,0,8,5,23,33,34,27,37,25,52,24,19,38,24,29,30,22,20,0,36,36,27,14,8,5,14,22,12,2,"1",6,24,2,"2",44,16,27,31,41,27,15,23,36,46,41,48,0,17,16,16,19,3,0,14,12,21,"3",4,"1","2",0,"2",2,2,4,34,37,23,35,15,24,14,3,4,0,24,32,37,23,38,19,39,3,21,39,8,23,41,9,5,37,31,32,19,24,28,21,20,17,37,"1",17,22,26,18,34,31,13,17,42,27,27,39,8,10,0,3,32,30,24,23,15,32,3,29,9,10,22,20,"0",34,23,35,2,3,28,23,24,29,"16",0,39,25,39,33,28,37,18,35,"0",0,28,26,3,3,33,22,33,21,31,7,2,29
"2012-04-01",32,14,0,0,38,0,9,25,"1","1","2","<1",37,9,29,21,27,35,9,23,0,2,34,"29",29,44,4,0,"3",4,1,41,23,5,0,0,6,2,20,30,28,21,34,26,40,"8",6,0,3,"2","2",6,"1","1",56,38,0,36,40,30,36,41,37,32,16,49,27,7,"3",25,3,3,15,10,24,38,40,"43",6,0,45,17,0,"31",81,0,"3",9,11,3,24,"1",53,"1",0,23,2,31,27,30,43,"2","3","4",29,9,7,17,18,10,48,32,31,7,20,35,29,3,2,25,7,"2",7,"0",0,0,0,7,5,"1","<1",0,11,7,30,22,0,"2",7,0,15,3,10,30,30,29,25,0,"2",4,13,"4",0,5,"1","2",26,9,4,22,16,3,37,7,6,8,"0",4,0,36,13,24,0,9,5,20,7,12,28,7,15,45,8,23,45,24,27,28,26,7,0,36,36,26,8,4,3,11,19,15,2,"1",12,7,0,"5",40,26,24,34,44,27,7,25,36,43,44,46,0,21,17,10,2,6,5,14,12,17,"2",9,"1","1",7,"2",2,2,4,35,32,20,34,35,31,14,3,0,0,26,28,53,25,30,18,44,3,17,40,14,34,42,3,19,30,38,39,17,28,25,23,21,17,34,"<1",13,15,24,14,27,24,8,22,22,22,28,17,0,0,0,5,32,31,27,14,15,28,3,23,3,9,25,21,"4",35,25,35,4,3,31,24,26,33,"22",6,41,23,36,48,11,15,28,37,"1",4,26,28,5,8,38,26,34,11,33,6,3,34
