"","date","X4.star.hotel","X4.star.hotels","X4..hotels","accommodation.in","airport.hotel.parking","airway","akti.beach.club","all.hotels","allen.overy","apartment.rent","arco","artnet","atlantic.electricity","atlantic.energy","atlantic.power","average.fuel.price","average.wages","barcelo.brighton","barcelo.cardiff.angel.hotel","barcelo.cardiff","barcelo.edinburgh","barcelo.hotel.oxford","barcelo.oxford","bed.and.breakfasts","bentley.college","best.bridal.prices","bingley","bmw.cars","bmws","book.price","bridal.gown","bristol.and.west","british.gas.price","british.gas.prices","brussels.airline","building.society.uk","business.gas","buxton.palace.hotel","buxton.palace","c02","calculating.percentage","campanile","car.arena","car.hire.in","car.safety","car.test","cardiff.angel.hotel","cars..com","catersell","cavity.closure","cell.cancer","charter.flight","chateaux","cheap.bed.and.breakfasts","cheap.break","cheap.breaks","cheap.car","cheap.city.break","cheap.city.breaks","cheap.city","cheap.deal","cheap.deals","cheap.flights.from.glasgow","cheap.flights.from","cheap.flights.glasgow","cheap.flights.london","cheap.flights.to.belfast","cheap.flights.to.france","cheap.flights.to.ireland","cheap.flights.to.toronto","cheap.flights.to","cheap.flights","cheap.gas","cheap.hotels","cheap.packages","cheap.paris","cheap.short.breaks","cheap.travel","cheap.trips","cheap.weekend.break","cheap.weekend.deals","cheap.weekends","cheap","cheaper.gas","cheapest.flights.to","cheapest.flights","cheapest.gas.prices","cheapest.gas","cheats.com","chi.squared","child.ed","choice.travel","claris","co2","coach.travel","compare.gas.prices","compare.gas","compulsory.retirement","conjugador","construction.project","consumer.price.index","consumer.price","cost.of.food","cottage.scotland","cottages.for.hire","cottages.to.let","country.club","country.property.auctions","cpi.rpi","cpi","creative.writing.course","cruise.holiday","current.inflation.rate","current.inflation.rates","current.inflation","current.interest.rate","current.interest","current.issues","current.rate.of.inflation","daily.record.newspaper","days.inn.nottingham","dealers","delta.air","dial.a.flight","dienstverlening","dietary","differences.in","differentials","distant.learning","diving.in","diving.school","domestic.fuel","domestic.heating","driving.agencies","driving.vacancies","drug.prices","e.trade","eco.schools","economy.of","edinburgh.carlton","education.city..com","education.plus","electric.gas","electric.prices","electricity.bills","electricity.costs","electricity.price","electricity.prices","elluminate","energy.advice","energy.costs","energy.grants","energy.performance.certificates","energy.savings","energy.shop","energyhelpline.com","english.translate","epidemiological","equalities.office","equalities","equity","euro.into.pound","exchange.rate.of.euro","exercise.training","expedia","expenditure","expertise","f1.hotels","fashion.industry","feminax.ultra","ferries","fertilisation","find.property.com","first.choice.travel","fit","five.star.hotels","flat.rental","flat.rentals","flats.in.london","flight.center","flight.centre","flights.brisbane","flights.cyprus","flights.malta","flights.to.ireland","flights.to.porto.santo","flights.to.scotland","flights.to.tenerife","flights.to.toronto","flights.to","flights","florida.flights","food.bills","food.price","food.prices","ford.motor","four.years.strong","framework","freelance.world","freeport.swimming","fuel.bills","fuel.rate","fuel.suppliers","funds","gas.bills","gas.charges","gas.electric.prices","gas.electric","gas.electricity.prices","gas.electricity","gas.price.comparison","gas.price.increases","gas.price.rise","gas.price.rises","gas.price","gas.prices","gatwick.hotels","genetic.engineering","geothermal.heating","ghia","glasgow.to.newquay","glasseco","global.travel","globalisation","goddiva","gold.youtube","golden.sands.hotel","golf.holidays","golf.in","government.equalities.office","graham.technology","green.beauty","green.building","green.car","guest.houses","guideline","halifax.building.society","halifax.building","hbg.construction","hbos.share.prices","henry.boot","hertz.car.sales","hertz","hill.music","holiday.autos","holiday.cyprus","holiday.thailand","holidays.cuba","holidays.in.cyprus","home.office.tier.1","hostels.in","hotel.grand","hotel.in","hotel.le","hotel.map","hotel.morecambe","hotel.porto.santo","hotel.review","hotels.at","hotels.in.south","hotels.in","hotels.reviews","hotels","house.rental","housebuilder","housing.market","housing.price","housing.prices","human.right","immigration","implications","in.construction","in.vegas","income.tax.allowances","inflation.rate","inflation.uk","inflation.wiki","inflation","influencing","ins","insight.com","insolvency.practitioner","intakes","internet.call","investi","involvement","irish.cultural.centre","ius","java2s","jet","job.agencies","jobcentreplus.org","john.radcliffe.hospital.oxford","kombo","kyriad","lake.district.cottage","language.school","law.act","law.course","learn.italian","leeds.united.football.club","legal.general","letting.agency","letting.agents","letting","lichfield.mercury.jobs","linux.laptop","liverpool.intranet","living.in.spain","london.share","losertown","luxury.hotel","luxury.hotels","maple.hotel","market.forecast","matches.boutique","measures","mercedes.clc","mocha.brown","money.market..com","money.saving.ideas","money.super.market.com","mortality","mortgage.business","mortgage.lender","motivating","motor.inn","movie.club","narratives","nature.spa","new.citroen.berlingo","nptc","numeracy.world","obesity","office.development","ont","oxford.comma","package.deal","paid.to.review","palace.hotel","papers.mac","participation","pat.testing","payers","personal.tax.allowances","pets.welcome","pier.beach","plus.florence","portland.travel","power.prices","precision.marketing","premier.inn.com","prevalence","price.increases","primary.resource","primary.resources.com","primary.standards","primo","production.of","profit.and.loss","promoting","property.letting","property.lettings","property.market","property.rent","property.rental","public.involvement","quality.control","quality.hotel.cardiff","quality.hotel.glasgow","radcliffe.hospital.oxford","rail.fare","rail.fares","rate.bank","rate.of.inflation","rate.","rates.","rci","relais","rent.flats","rent.property","rental.apartments","rental.in","renting","resort.florida","riding.schools","riu.guarana","rotten.tomato","rpi.cpi","rpi","rsb","ruffians","rungay","same.moon","savings","scarlett.evenings","sdl.translation","seat.cupra.net","self.cater","self.catering.cottage","selfcatering","semantic","short.break","short.breaks","show.vacancies","singles.holiday","site.waste.management.plans","sites","small.hotels","social.responsibility","social.support","soils","sol.hotels","solar.heating","solar.water.heating","spa.holiday","spa.holidays","spiral.stair","sta.travel","sta","stability","standing.waves","star.hotel","star.hotels","star.travel","str","sunsail","surfing.holidays","tax.calculators","tax.guide","team.northumbria","tennis.brighton","tesco.dental.plan","text.editor","the.management","the.mortgage.business","the.rolex","thomas.cook.holiday.deals","tier.1.calculator","tier.1.uk","tier.one","timeshare","tokyo.hotels","top.bananas","trading","trail.finder","train.routes","training.on","transactional","travel.agents","trips.to","uk.gas.prices","uk.house.price","uk.house","uk.housing.market","uk.housing","uk.inflation","uk.rpi","utility.prices","vacancies.for","venmore.liverpool","verbe","villas.for.hire","want.glasses","water.heating","waterways","weddings.in","weekend.trips","well.done.fillet","wizzair.com","world.ticket","www.bbc.co","www.cartoon.network.com","year.round.weather","zimbabwean.dollar"
"99","2012-03-01",30,36,46,28,40,37,0,44,45,67,58,46,7,15,17,49,44,51,29,59,61,51,75,9,14,17,17,51,12,63,31,8,20,29,7,22,65,27,33,44,36,26,48,32,38,57,15,10,22,6,65,10,22,"9",31,37,42,12,29,50,33,45,29,47,29,55,46,33,26,22,32,25,52,42,50,42,24,28,33,15,28,30,45,23,44,32,37,36,"3",33,44,30,16,46,28,19,23,19,9,46,49,57,48,39,26,39,47,30,65,77,8,38,43,37,53,46,46,40,28,26,12,37,30,22,22,45,46,38,15,25,13,14,26,34,47,14,43,53,57,36,8,32,39,48,36,25,46,47,47,28,36,23,13,44,60,6,49,27,28,53,59,12,15,49,37,55,75,44,35,19,22,30,"20",29,70,20,28,29,55,36,38,37,23,32,39,9,44,36,31,42,34,31,11,53,58,35,10,67,10,23,29,30,36,56,37,37,32,35,38,37,17,6,11,0,51,28,23,26,8,40,25,19,19,37,33,72,16,38,53,30,6,61,46,76,19,75,22,18,0,2,24,10,33,51,20,26,44,37,28,30,25,44,51,29,29,37,30,39,34,38,36,55,31,45,9,27,21,36,60,39,52,62,57,59,55,51,31,72,41,52,5,27,13,38,31,47,10,59,23,43,24,6,25,21,29,49,36,46,38,24,9,54,26,29,37,29,15,62,20,42,7,44,30,19,32,12,68,26,27,10,14,0,54,40,29,33,17,64,47,43,24,73,34,49,34,77,27,31,36,41,32,41,79,55,87,10,28,11,4,46,8,7,62,59,34,12,14,65,40,55,58,25,58,34,76,33,13,39,5,0,20,56,22,29,41,73,34,44,32,72,82,26,41,40,33,26,35,48,65,70,57,5,0,30,58,32,44,19,25,37,23,33,31,27,29,20,5,39,20,59,74,39,23,29,22,57,52,11,29,41,44,34,39,44,53,59,10,28,15,55,77,18,17,29,54,11,49,28,34,57,42,24,22,30,60,15,30,84,53,16,49,35,30,51,17,39,55,50,23,52,22,61,12,13,43,30,45,26,29,20,21,9,1,23,10
"100","2012-04-01",29,33,47,29,44,31,14,56,38,68,52,38,4,19,18,38,34,60,15,57,53,59,53,11,14,27,17,52,20,59,23,9,22,35,9,23,74,16,17,38,36,27,61,35,31,53,10,13,12,0,63,8,21,"9",28,34,40,22,29,53,33,51,38,47,28,51,47,21,24,23,32,23,51,45,63,40,19,30,34,19,29,30,44,20,42,30,16,43,"1",25,36,30,24,43,27,29,25,14,19,47,22,36,47,39,30,33,48,31,45,67,14,40,25,27,51,28,41,32,17,16,14,36,31,17,11,35,43,34,12,26,13,13,26,31,48,12,34,29,53,26,6,45,40,43,38,19,33,43,39,31,28,21,15,37,45,6,47,30,31,41,53,10,15,46,36,46,70,40,38,19,25,27,"18",33,69,22,27,25,48,20,38,43,27,39,37,38,46,39,27,43,33,40,13,52,60,31,17,61,23,19,22,30,24,49,25,24,27,37,40,38,14,0,9,0,49,32,26,16,12,41,32,38,16,35,39,64,15,44,65,18,9,66,45,76,21,67,24,21,0,1,28,8,33,58,19,36,45,37,41,31,25,46,52,28,29,34,43,41,42,41,37,59,32,44,9,22,37,27,46,39,43,56,55,41,37,39,10,55,33,50,3,14,11,30,0,44,21,62,16,42,21,0,30,10,20,56,30,44,40,23,6,45,29,28,36,0,14,38,26,42,41,43,33,20,42,26,54,26,24,14,26,12,46,39,31,34,8,68,35,39,14,44,22,41,27,78,28,33,26,47,43,36,59,29,60,11,29,24,4,38,2,9,51,35,24,0,12,55,35,42,53,28,59,38,77,34,10,33,0,1,16,49,20,26,34,66,27,45,30,71,77,32,46,40,35,21,36,37,34,52,59,4,22,34,47,8,23,5,20,37,24,32,28,26,32,20,11,41,21,56,73,24,26,29,34,59,63,15,30,38,47,18,43,48,40,57,10,16,8,53,34,15,9,30,50,5,49,39,46,61,57,24,18,37,56,11,33,80,51,18,53,41,30,52,12,38,42,37,28,52,28,63,11,30,46,31,50,25,0,13,29,7,1,26,0
"101","2012-05-01",33,39,46,31,46,33,18,55,40,74,53,40,4,19,11,32,30,34,21,21,28,40,30,10,10,12,16,47,21,60,28,9,19,32,18,20,73,34,28,35,34,26,64,35,28,54,15,13,15,12,65,9,25,"11",29,37,44,19,29,50,37,54,42,56,31,57,52,27,25,26,35,25,57,46,74,40,26,33,37,15,26,39,47,32,47,32,19,45,"2",31,27,36,17,43,25,24,24,18,13,42,23,35,57,36,26,30,49,18,36,65,14,49,37,28,42,38,44,36,17,25,10,36,29,17,0,42,41,39,12,30,16,18,21,31,49,25,35,43,48,20,14,42,38,34,41,21,34,39,50,22,27,17,8,34,61,15,52,30,32,51,58,14,34,45,36,46,62,44,28,16,25,41,"20",34,69,23,25,23,46,23,41,40,29,39,39,9,44,34,26,44,34,37,9,51,52,31,10,66,6,7,25,36,31,50,30,23,21,35,32,38,13,6,8,4,45,27,25,21,12,39,21,18,21,38,30,65,24,38,57,46,10,64,45,85,20,69,21,19,0,1,20,14,36,47,20,39,48,38,38,24,26,46,52,31,28,30,48,36,38,43,37,57,33,45,13,25,29,34,48,40,42,59,56,35,38,40,30,55,37,48,7,25,13,29,20,43,5,51,15,44,23,13,30,13,22,49,36,43,44,25,7,45,27,28,35,9,13,53,20,43,13,44,36,25,59,16,66,25,23,10,21,6,46,35,24,38,14,48,37,38,21,57,24,39,27,69,22,28,31,47,45,41,68,35,48,9,27,26,5,28,2,6,56,29,26,15,24,70,39,53,61,33,69,35,83,37,14,33,5,2,17,52,19,32,30,57,27,41,34,73,85,23,45,40,31,22,60,32,27,45,60,5,11,40,46,0,19,0,22,32,17,39,29,28,20,15,14,42,24,58,67,26,31,22,23,69,62,9,26,38,46,16,43,50,53,51,13,19,11,53,36,23,8,29,54,10,46,54,27,61,58,26,18,37,59,5,37,82,55,19,54,25,32,54,13,32,40,27,33,58,19,57,13,20,45,30,46,32,0,10,27,10,1,33,29
"102","2012-06-01",34,42,56,31,46,28,9,69,35,73,45,39,3,14,14,22,35,16,7,19,24,23,30,10,17,15,17,49,11,73,27,11,19,23,14,21,67,23,29,34,26,28,56,38,25,50,12,14,12,6,54,9,25,"10",35,38,43,23,30,54,47,61,36,58,34,60,53,34,25,23,37,26,49,50,79,45,28,37,40,20,33,32,49,23,54,40,20,30,"1",15,59,39,12,37,30,19,21,19,23,34,19,27,47,32,26,32,49,38,29,53,14,62,21,8,35,34,43,22,19,20,4,35,30,21,6,33,31,22,14,29,15,9,26,27,45,16,26,37,36,19,8,43,34,28,36,21,32,35,25,21,28,15,7,28,46,6,54,17,33,43,48,25,31,49,37,35,63,37,32,24,28,24,"16",40,66,22,29,23,50,19,36,44,31,45,41,37,52,39,30,46,36,40,8,53,61,28,33,54,3,42,15,16,25,47,31,24,17,31,25,32,12,0,0,4,42,22,26,16,5,43,35,19,19,18,29,69,26,44,60,39,3,79,44,79,20,52,19,18,2,3,20,8,36,46,20,47,47,39,40,7,27,50,56,30,31,31,48,40,41,41,40,71,34,47,8,21,27,31,38,41,29,46,58,27,27,26,19,41,24,44,9,22,12,25,10,32,18,55,24,48,26,0,25,21,30,37,32,31,47,24,10,41,30,29,35,10,17,41,25,41,13,48,35,51,59,21,45,19,35,14,25,6,38,30,20,20,8,53,24,38,24,47,13,31,20,63,29,37,39,51,47,29,60,36,27,13,38,32,7,36,0,7,41,12,18,0,12,54,24,24,47,29,56,37,80,34,12,24,8,3,17,57,18,28,19,38,11,41,31,79,81,22,48,41,38,26,84,42,23,42,54,9,0,27,44,8,19,21,14,36,16,21,28,28,29,22,4,41,23,32,64,20,33,14,10,67,71,15,25,36,36,12,44,55,54,49,13,16,2,58,31,51,0,24,41,4,56,57,38,45,37,26,15,26,53,17,34,76,38,20,59,30,31,57,9,34,28,29,27,58,49,40,26,24,38,27,52,35,15,11,25,8,0,35,20
"103","2012-07-01",38,45,58,34,57,32,18,76,40,80,52,40,3,16,30,26,29,11,7,12,15,11,27,13,7,14,17,50,18,66,23,10,12,28,9,24,67,29,33,32,31,30,64,41,29,56,16,12,16,0,53,11,25,"10",40,46,46,27,44,63,55,70,43,63,35,61,65,43,32,25,40,28,48,53,87,44,31,41,55,18,33,38,50,20,54,43,16,31,"2",11,30,45,17,36,33,28,22,5,5,35,18,23,57,40,34,45,51,16,24,53,12,60,15,5,25,28,38,24,12,22,6,40,36,19,6,27,24,21,13,50,16,20,25,20,58,20,33,24,32,31,4,47,39,36,31,19,35,35,48,26,23,22,6,32,50,7,50,5,20,30,49,15,38,31,42,33,48,36,23,21,29,9,"15",46,71,26,32,26,47,22,40,42,32,53,46,0,58,46,30,51,39,43,12,60,77,30,19,54,12,30,18,24,25,45,30,25,23,38,26,38,12,0,4,4,45,24,29,8,6,39,31,0,23,9,26,64,32,46,67,18,3,69,44,81,22,50,17,18,2,1,21,10,36,43,20,52,43,47,50,20,29,56,60,34,33,50,55,40,42,49,43,72,38,52,11,21,21,33,22,42,26,47,67,27,24,24,21,36,20,48,2,28,6,43,10,28,5,50,11,60,27,0,17,21,26,41,31,27,46,27,6,44,38,31,37,9,15,21,22,35,0,49,39,22,56,23,39,27,50,20,19,6,31,31,32,21,11,75,22,31,29,40,14,22,30,69,27,52,32,53,46,24,63,28,34,14,46,23,8,47,8,9,40,10,10,0,10,51,19,28,37,30,60,34,86,40,9,22,0,0,17,59,22,29,17,37,21,43,39,78,88,32,51,43,42,26,76,32,24,46,53,8,0,22,47,8,15,10,16,46,18,18,33,34,31,32,4,42,27,25,60,15,38,13,24,70,88,12,28,37,31,4,47,59,57,56,15,22,3,47,18,57,8,30,42,9,53,75,20,53,51,26,17,26,57,15,41,69,33,22,68,38,27,55,9,34,26,24,13,60,24,35,25,34,34,28,51,34,0,12,27,18,1,41,25
"104","2012-08-01",45,52,64,36,56,28,9,74,27,78,53,29,7,17,17,15,32,21,7,12,16,7,17,13,27,10,20,54,25,67,28,9,21,24,10,23,63,30,31,29,22,30,73,39,27,51,14,11,10,0,48,10,27,"14",37,50,45,25,44,61,52,69,45,60,38,60,59,34,34,22,37,26,50,56,77,44,32,35,53,23,44,32,50,24,52,38,16,36,"2",9,15,40,15,33,30,20,25,5,0,32,25,32,50,46,36,38,55,19,29,60,9,57,24,18,15,29,44,17,10,28,0,41,31,20,9,24,19,17,10,67,31,6,25,27,46,10,19,16,29,36,4,37,42,37,37,16,41,31,16,30,29,23,6,33,42,6,43,14,18,39,49,12,23,46,42,32,46,37,19,16,29,9,"18",41,71,25,27,23,51,26,43,46,34,41,43,64,56,48,33,48,37,43,11,50,59,25,26,51,9,19,14,7,34,42,36,21,21,42,27,38,18,9,11,6,40,23,30,4,4,39,22,0,19,9,24,96,26,39,60,15,10,78,46,73,25,50,19,18,0,1,16,14,36,43,18,44,47,48,51,13,25,53,62,33,32,51,51,42,46,56,44,77,38,51,8,20,28,28,26,37,20,41,97,26,21,28,15,39,20,54,4,19,7,32,10,21,5,39,8,49,25,6,26,13,29,59,30,25,49,25,13,48,32,30,39,19,14,21,17,41,0,58,42,22,53,16,43,23,37,24,25,6,30,42,22,27,17,73,19,42,26,47,6,19,29,71,34,39,29,51,28,23,61,34,19,14,59,29,8,43,4,7,33,19,17,0,8,55,20,23,28,30,62,36,89,41,6,21,5,6,17,78,26,27,20,44,8,47,39,85,90,32,49,46,37,38,56,36,27,42,43,9,22,42,44,8,13,0,12,50,21,17,33,37,38,17,4,42,27,23,62,12,33,13,16,80,80,9,27,35,32,6,52,61,58,51,17,30,11,46,27,38,8,28,39,13,51,73,41,56,51,26,21,38,55,27,39,76,26,20,68,32,31,57,12,32,29,25,11,54,27,39,28,34,34,28,54,39,15,15,28,18,0,36,10
"105","2012-09-01",38,47,53,30,47,29,5,55,43,76,54,37,3,19,15,33,45,10,7,6,7,22,21,9,20,9,16,53,21,62,23,6,27,23,20,20,63,25,31,36,36,27,74,29,37,53,15,15,16,12,60,13,19,"10",34,40,40,25,43,61,38,55,44,50,32,53,45,23,22,17,31,22,53,48,72,45,23,29,42,22,42,31,46,35,49,35,28,48,"1",9,28,29,19,38,26,23,29,8,0,39,33,34,44,34,27,35,55,16,42,69,10,48,32,23,43,31,46,27,18,14,16,37,26,23,4,35,38,26,15,27,17,10,37,27,50,16,29,45,46,29,4,54,49,44,37,20,38,42,53,36,36,29,6,32,53,6,48,14,35,48,49,22,17,38,38,42,53,43,31,13,25,29,"12",30,68,23,25,25,50,21,39,53,28,38,33,27,48,41,27,43,34,42,10,58,57,29,6,59,9,48,21,17,38,48,39,31,28,47,34,43,14,0,8,4,47,31,28,15,13,38,19,18,17,21,19,64,15,41,56,29,6,62,56,70,20,54,18,19,0,1,18,10,31,48,17,41,43,41,47,16,24,48,56,28,28,42,29,33,42,39,39,65,35,48,10,20,22,26,34,37,34,51,65,22,32,40,30,47,25,48,5,21,13,35,20,33,5,60,19,46,25,6,30,24,20,49,40,29,50,28,8,46,27,28,36,9,15,25,26,40,13,48,36,19,40,18,45,24,28,13,22,6,38,36,16,30,13,52,29,29,16,42,24,32,35,54,30,32,38,46,23,30,63,27,34,10,43,26,4,40,6,2,37,18,27,0,15,57,31,28,36,25,56,35,82,36,12,28,7,1,18,66,19,26,27,46,28,43,31,82,86,27,44,39,33,31,36,38,37,54,54,6,16,49,49,8,31,5,14,41,17,24,28,31,28,18,9,36,22,31,64,21,23,21,14,59,63,14,26,35,34,12,47,52,57,56,13,18,5,56,47,38,8,32,44,6,53,50,23,58,68,24,21,31,54,23,35,77,43,18,59,42,33,60,10,36,41,32,28,58,19,53,18,21,51,22,49,31,14,6,23,14,0,47,25
"106","2012-10-01",28,33,40,23,34,27,0,43,47,62,59,41,5,21,21,27,42,7,0,0,7,13,7,6,9,6,14,49,17,66,24,8,50,56,9,23,65,29,24,29,34,22,82,23,30,51,15,11,16,11,63,6,16,"6",29,34,34,20,33,55,33,46,31,42,26,47,37,21,22,18,27,19,65,41,50,38,17,22,37,15,27,25,42,49,40,28,74,76,"1",15,37,18,17,41,24,51,52,14,25,44,38,52,40,31,16,26,43,10,53,78,10,39,22,9,27,40,50,31,21,15,14,32,26,18,11,44,48,20,9,22,18,18,32,24,53,15,29,36,48,30,0,28,64,61,44,32,66,56,60,29,43,36,5,40,47,8,47,25,20,45,55,13,11,56,31,49,77,33,34,14,18,29,"25",19,70,20,22,27,45,19,35,36,19,30,29,0,40,34,21,37,30,34,18,60,55,31,12,61,11,50,42,26,49,48,49,36,54,62,59,63,26,36,19,30,62,47,22,18,12,36,14,16,14,28,32,65,21,35,50,34,4,65,44,66,14,60,21,19,0,0,17,13,26,37,11,28,33,32,30,16,22,40,49,24,23,30,21,30,36,34,34,53,30,43,9,22,25,31,54,37,36,54,55,27,40,41,19,52,36,42,7,22,15,36,9,38,9,54,27,42,23,0,36,19,20,43,37,41,56,22,13,45,27,24,32,17,16,39,23,34,0,41,30,23,32,17,59,22,35,21,27,5,43,39,31,28,10,59,38,16,19,44,17,37,33,65,33,33,40,37,29,35,68,43,26,7,33,14,1,65,3,8,49,50,27,0,15,62,38,37,45,21,47,33,71,31,6,34,7,0,18,58,17,25,31,45,20,38,26,69,74,21,37,35,32,21,16,29,54,56,53,6,15,39,58,14,33,5,10,28,12,30,26,24,31,18,10,35,18,48,71,24,15,23,25,46,49,11,22,32,41,11,37,42,39,56,9,14,4,49,31,24,7,28,49,5,50,21,21,63,45,23,26,34,56,8,32,76,53,14,52,55,28,56,13,32,43,39,59,55,22,52,13,19,63,19,39,30,26,14,19,13,0,31,18
"107","2012-11-01",20,23,31,20,25,28,0,27,39,49,58,45,3,18,18,7,32,9,6,5,12,10,10,6,18,13,13,42,15,75,23,6,30,43,10,20,55,18,25,37,40,23,63,18,33,50,16,13,7,5,57,7,14,"6",22,23,29,18,24,43,30,39,20,34,17,37,24,14,17,12,21,15,51,31,42,30,12,16,27,12,25,21,38,48,34,24,42,49,"1",22,40,12,13,40,20,34,32,5,8,50,38,53,36,27,18,18,36,24,47,65,14,29,23,21,39,29,39,39,19,13,9,27,24,14,8,39,56,24,9,20,10,29,39,25,50,8,22,40,53,30,17,42,54,53,39,27,47,45,36,46,42,35,7,30,43,10,46,20,13,40,52,15,12,56,24,51,63,21,38,14,15,25,"13",12,66,16,22,15,35,22,25,38,13,22,26,0,29,26,16,30,23,24,7,60,49,28,6,58,11,33,29,28,48,50,42,55,39,55,44,50,24,11,24,22,66,37,16,20,11,34,19,0,13,32,28,62,9,22,39,16,4,59,48,61,10,62,18,16,0,1,16,9,23,36,9,14,33,30,19,21,17,34,39,21,19,27,9,24,32,27,27,38,24,35,16,22,22,22,50,37,44,57,45,23,37,45,46,52,42,41,7,23,12,29,18,42,14,49,14,39,19,6,32,22,14,33,28,42,38,22,6,44,28,22,29,8,15,40,18,35,9,29,23,14,41,12,63,16,23,12,22,5,57,33,19,29,12,59,41,9,21,42,11,39,30,59,29,25,37,28,45,46,62,44,27,5,15,23,3,61,2,4,55,23,25,0,14,59,39,47,52,20,45,30,60,26,11,32,2,1,15,48,16,24,29,63,24,30,24,64,62,17,32,30,22,17,11,29,49,54,45,5,0,33,49,7,23,7,12,19,9,34,19,16,24,14,6,32,14,52,60,22,8,19,18,31,29,14,21,31,40,15,30,33,38,59,6,7,5,40,44,23,7,27,54,6,62,13,39,48,41,17,11,21,58,12,26,71,43,12,41,49,27,54,14,33,40,26,44,42,17,64,10,30,72,14,27,23,0,7,21,14,0,30,44
"108","2012-12-01",17,21,28,15,22,26,0,26,27,47,43,30,3,17,8,27,28,5,0,11,8,3,7,4,13,4,12,39,17,69,10,4,26,31,11,17,55,19,25,31,35,18,48,18,18,42,12,9,4,8,48,5,15,"2",22,21,28,12,24,38,28,37,19,30,17,35,27,14,15,11,20,15,46,27,39,26,11,15,29,10,17,18,36,39,31,22,26,41,"1",18,23,13,15,34,16,23,23,12,0,28,27,30,36,28,14,19,32,7,31,47,14,36,26,29,48,28,35,25,15,18,7,25,23,13,6,33,38,14,13,21,9,16,28,19,42,14,28,23,43,25,6,27,48,36,35,22,42,29,17,32,24,22,4,24,36,9,43,16,9,34,39,4,9,33,24,35,52,23,27,19,15,25,"9",13,63,15,17,13,32,19,31,38,11,19,24,25,32,25,20,29,23,25,8,59,45,26,9,47,3,21,40,13,31,41,37,57,19,43,26,36,16,17,23,14,46,28,15,15,12,29,9,0,14,24,37,71,6,25,34,8,6,48,35,57,7,48,16,16,0,1,23,8,20,35,9,16,43,33,18,26,15,28,33,19,17,26,11,22,26,23,23,28,21,28,6,20,26,23,36,31,33,40,45,19,33,37,11,44,28,40,3,19,8,44,9,27,5,37,43,33,14,6,34,23,13,28,24,33,33,17,10,38,19,16,23,9,15,21,13,33,12,28,21,17,46,13,46,19,31,9,10,0,33,24,14,25,7,74,33,9,15,32,10,28,27,70,35,19,21,25,21,30,45,28,42,7,13,19,1,37,2,4,40,25,12,7,10,64,28,32,38,14,25,25,50,22,8,24,0,1,21,55,14,18,24,42,13,25,18,54,53,14,27,24,15,19,11,28,22,49,56,6,10,47,43,15,18,5,11,19,9,22,16,15,7,15,7,33,11,46,53,17,10,18,14,35,36,7,21,29,34,15,30,32,35,52,6,8,6,36,32,8,0,27,38,10,53,19,22,40,31,15,14,11,49,5,23,61,30,10,35,38,35,53,9,29,33,30,21,32,25,53,10,44,65,13,27,20,27,9,21,10,1,30,23
"109","2013-01-01",32,36,52,28,49,30,15,67,42,77,57,30,3,11,14,41,46,11,6,7,12,13,14,6,24,13,15,49,18,59,29,6,25,33,13,22,51,25,27,31,43,20,39,29,28,53,12,16,9,0,64,8,16,"5",37,43,35,32,46,61,36,53,38,49,29,52,50,29,28,17,34,24,54,45,85,44,21,29,48,23,32,48,44,45,48,34,35,47,"2",24,22,38,15,39,21,33,32,13,15,41,32,41,49,44,28,40,49,15,42,66,15,63,31,25,53,39,55,42,25,21,6,32,24,20,5,42,41,33,22,30,20,19,36,32,65,11,25,33,47,41,7,37,50,38,51,24,33,35,37,37,44,38,6,26,31,4,46,21,20,42,55,16,20,60,40,47,64,26,35,17,20,28,"12",37,68,25,27,26,49,22,43,63,28,47,42,22,55,50,29,50,39,46,11,61,58,30,10,58,10,36,34,23,42,50,45,47,25,48,34,40,13,0,7,3,50,31,29,18,13,36,27,0,20,28,21,63,12,49,44,19,6,59,46,66,13,64,22,19,2,3,21,16,26,33,17,36,63,53,52,21,21,49,54,31,27,33,39,31,43,44,38,55,34,48,8,23,30,36,49,40,39,56,65,57,46,52,27,57,31,47,2,20,17,31,8,37,12,39,28,43,25,18,33,48,21,57,36,41,51,23,10,50,34,28,35,15,14,46,21,43,26,47,37,25,48,4,57,22,23,14,24,5,51,34,29,28,9,63,39,27,27,60,19,41,34,53,38,38,25,46,44,34,63,39,62,12,27,13,4,43,6,3,45,30,28,12,16,62,36,36,48,23,52,33,81,37,14,28,0,2,20,59,19,24,35,45,23,51,29,82,82,27,44,42,42,29,18,39,41,65,51,8,9,35,56,6,22,8,13,43,19,32,33,29,28,16,9,36,22,41,65,27,26,18,15,69,79,13,31,41,43,21,43,52,64,50,10,17,9,69,26,23,7,27,46,10,51,35,30,48,48,24,27,36,53,15,30,81,43,20,55,48,30,55,12,32,48,41,37,54,31,54,25,17,72,17,50,39,0,16,26,9,0,55,16
