"date","c.入門","cdr.書き込み","e.n","fun","fx.兄貴","html.タグ.一覧","info","jp.company","korean.air","l.o","lan.ケーブル.価格","lec.公務員","mac.価格","mcp.資格","mov.再生","ngk.プラグ","nihonn","opera.ダウンロード","pdf.変換.フリー","syu","vendor","vi.コマンド.一覧","web.アクセス","zip.ダウンロード","zip.パス.解析","zookeeper","あ.ぱぱ","あい.で.む","アイコン.フリー","アイコン.位置","アイデム","アウドムラ.の.恩恵","アクセス.できない","アドレス.変更.方法","アドレス.帳.保存","アドレス.帳","アプリ.作成","ある.ばい.と","ある.ばい","アルキタ","アルティザン...アーティスト","アルバイト.an","アルバイト.京都","アルバイト.募集","アルバイト.千葉","アルバイト.名古屋","アルバイト.埼玉","アルバイト.札幌","アルバイト.横浜","アルバイト.求人.情報","アルバイト.求人","アルバイト.神奈川","アルバイト.福岡","アルバイト.関西","アルバイト","アレグロ.アジテート","アンインストール.方法","アンティーク.雑貨","いき.もの.がかり.気まぐれ.ロマンティック","いき.もの.がかり.気まぐれ","インザ.スカイ","ヴィゾフニル","ウィメンズ.パーク","エキサイト.翻訳","エスノ","エラー.修復","オークション.yahoo","おすすめ.フリー","カクテル.レシピ","カスタム.少女.xp","カフェ.アルバイト","カフェ.開業","カレント.エリオット","カロリー.レシピ","ギター.カタログ","キヤノン.ビズ.ア.テンダ","キャプチャ.方法","ギャラン.フォルティス.スポーツ.バック","ギャラン.フォルティス.スポーツ","キュー.レット.ミューラー.ts","ギリシャ.文字.読み方","キレイ.ぱど","クソスレ","ぐるなび.関西","グルメ.キャリー","ゲーム.一覧","ゲーム.板","ゲーム.無料.ダウンロード","ゲーム.育成","こ.ゆく.て.おいしい","コーディネーター.求人","コピー.フリー","コマンド.オプション","コマンド.一覧","サーチ.方法","サイト.作り方","サマー.セット.パレス.ソウル","サンリオ.ゲーム","し.ごと.情報","じしょ","シュガー.ケイ","シュミレーション.ゲーム","ショートカット.一覧","ジョブキタ","スカイマーク.ツアー","スクロール","スター.ネット","スタートアップ.削除","ステレオ","スパゲッティ.レシピ","スピーカー.設置","セーフティー.ネット","セインツロウ.2.攻略","セインツロウ.2","ソニック.ワールド.アドベンチャー","ソニック.ワールド","ソリティア.攻略","タイピング.ゲーム.無料","タイヨウノハナ","タウンワーク","タグ.一覧","ツールバー.削除","テキスト.エディタ.フリー","デコ.デザイン","デザイナー.求人","デザイン.求人","デジタル.化","ドーモ.ネット","ドーモ","どうぶつ.の.森.wii.攻略","ドクターシーラボ.bb.クリーム","どっと.コム","トナー.価格","どんぶり.街道","ニチイ.医療.事務","ヌギャー","ネイル.スクール","ネットワーク.表示","ねとらじ.スケープ","の.む.こむ","ノート.比較","パーク.ハイアット.東京.デリカ.テッセン","パーツ.センター","バスケットボール.ルール","パチスロ.カイジ.2","パチスロ.実機","パチンコ.アルバイト","パッチ.当て","ハブ.価格","はら.ドーナッツ","ハローワーク.川崎","ハローワーク.札幌","ハローワーク.横浜","ハローワーク","ハングル.入力","バンジョー.と.カズーイ.の.大.冒険.ガレージ.大.作戦","ヒール...トゥ","ヒーロー.インザ.スカイ","ヒーローズ.イン.ザ.スカイ","ヒーローズ.インザ.スカイ","ピッピ.靴","ビューティー.ナビ","ブーン.ルミナス","ファイル.名.一括.変換","ファイル.名.置換","ファブリック.バード","フォルダ.オプション","フォルダ.削除","フォルダ.表示","フォルティス.スポーツ.バック","プチフリ","フットサル.タイムズ","ぶら.う","ブライダル.求人","ブラウザ.シェア","ブラウザ.比較","プラグ.形状","プリキュア.無料","ふるさと.雇用","フレッツ.料金","プレミア.ショップ","ふろ.む","プロジェクター.比較","フロムエー","ヘタリア.名前","ベネッセ.ウィメンズ","ベルキュロス","ヘルパー.資格.取得","ホームページ.作成.フリー.ソフト","ホームページ.作成.フリー","ホームヘルパー.2.級","ホイール.通販","ホテル.地図","マイ.プレミア.ショップ","マイケル.ボルダック","マウス.価格","マクドナルド.求人","まったり.壁紙","マニュアル.日本.語","メーカー.一覧","メール.保存","メシウマ.aa","メニュー.の.作り方","メニュー.バー","モータ.原理","もろみ.え","ラベル.印刷.フリー","ランタイム.ダウンロード","リストラ","リンク.設定","ルーン.ファクトリー.フロンティア.攻略","ルーン.ファクトリー.フロンティア","レシピ.野菜","ワーキン","ワーナー.マイカル.みなとみらい","ワーナー.マイカル.海老名","ワールド.アドベンチャー","ワンピ.ス","不動産.連合","不景気","不況","中古.車","中小.企業.緊急.雇用.安定.助成.金","中小.企業.雇用.安定.助成.金","事務.所.求人","事務.資格","二.角.取り","京都.アルバイト","企業.一覧","企業.倒産","企画.書.書き方","低.カロリー.レシピ","住み.心地","侍.戦隊","価格","保証.制度","倒産.件数","倒産.情報","健康.診断.料金","充.放電","先端.科学.技術.大学院.大学","光栄.ゲーム","免許.証.更新","全日空.時刻.表","全日空.時刻","公務員.試験.対策","再.就職.支援","分割.フリー.ソフト","創出","助成.金.雇用","助成.金","区役所.出張所","医療.事務.資格","卒業.年度","原.ドーナッツ","受信.メール","受験.資格","司書","名刺.作成.フリー","名刺.作成","商工.リサーチ","囲碁.入門","地下鉄.所要.時間","地名.読み方","基地.求人","場所.検索","塗装.方法","変換.効率","夕飯.シチュー","大学.一覧","大学.偏差.値.代ゼミ","大阪.アルバイト","失業.保険.受給","失業.保険","失業.給付","失業","学校.一覧","実機.販売","家具.通販","密室.から.の.脱出.2.攻略","密室.から.の.脱出.2","小田急.線.時刻.表","小田急.線.時刻","就職.支援","就職.資格","履歴.書.自己.pr","履歴.書.自己","履歴.書.見本","岡部.文彦","市役所.地図","希望.退職","帝国.データ.バンク","年.号.西暦","広島.アルバイト","店舗.賃貸","引越し.料金","弥生.会計.09","彼.の.名.は.ドラキュラ","彼.の.名.は","恋人.は.ミュージシャン","情報.ネット","拡張.子.変更","採用.係","換算","教師.求人","文字.読み方","新聞.記事.検索","既.卒.就職","日本.エイサー","日本.語.教師.求人","日経.消費.ウォッチャー","星空.の.湯","映画.情報","普及.拡大","景気.低迷","景気.動向","景気","書店.アルバイト","札幌.アルバイト","東.建.コーポレーション","東京.商工.リサーチ","東方.神.起.歌詞","桃太郎.電鉄.20.周年","楽器.採用","横浜.研究.所","橘.つばき","民事.再生.法.と.は","求人.ジャーナル","求人.情報","法人.設立","派遣.ex","消費.電力.計算","深夜.アルバイト","添付.ファイル.保存","無線.lan.比較","特報","画像.表示","画面.キャプチャ","留学.奨学.金","異.業種.交流.会","番長.3.攻略","病院.地図","症状.検索","発電.システム","登録.制.アルバイト","着.うた.フル.プラス","社団.法人.と.は","福祉.の.お.仕事","米.軍.基地.求人","経営.状況","経済.情勢","経費.削減","給付.日数","緊急.雇用.助成.金","緊急.雇用.安定.助成.金","緊急.雇用","縮小","美容.室.口コミ","翻訳.求人","耳.つ.ぼ.ダイエット","職業.訓練","自転車.カタログ","航空.券.激.安","英語.ニュース","英語.日本.語","補助.金.太陽.光.発電","西暦.対応.表","西暦.対応","西村.隼人","角.取り","評価.版","講師.求人","資格.就職","資金繰り","起動.できない","車検.費用","転送.設定","辞書.登録","退職.金.税金","通信.端末","通販.カタログ","運転.免許.証.更新","都.道府県.大戦.攻略","都営.バス.時刻.表","都営.バス.時刻","重政.豊","銀.魂.鑑定","録音.方法","開業.資金","雇用.保険.受給","雇用.創出","雇用.助成.金","雇用.助成","雇用.安定.助成.金","雇用.調整.助成.金","雇用.調整","雑誌.一覧","雑貨.求人","電力.計算","電力.量.計","音声.が.出.ない","音声.読み上げ.ソフト","音響.求人","食品.衛生.責任.者","食品.衛生.責任","高等.技能.訓練.促進.費","高等.技能.訓練","髪型.写真"
"2012-01-01",27,6,43,47,9,11,76,16,97,36,37,40,85,10,46,26,63,12,40,54,70,20,38,100,16,44,51,41,39,37,74,14,53,72,57,67,73,73,53,80,31,41,76,46,85,77,54,67,84,10,61,62,99,50,84,14,54,96,0,0,13,0,65,72,29,49,37,63,79,"7",66,86,55,93,16,47,46,10,15,23,24,68,14,"7",66,57,31,37,48,13,73,23,46,29,65,48,44,32,0,58,17,53,18,88,86,61,19,45,62,62,24,13,11,"15",10,12,33,52,17,78,27,33,30,43,83,84,71,62,71,"3",33,12,20,20,79,0,92,44,18,21,36,11,46,39,11,74,22,32,31,22,66,88,89,89,36,5,49,6,0,"8",41,84,4,21,36,88,50,63,57,10,24,86,49,80,59,78,36,67,15,54,58,69,18,65,23,49,"12",28,36,26,46,34,37,27,12,66,58,15,24,43,78,15,27,61,34,0,31,12,25,62,"5",7,76,80,"28",43,31,31,100,32,13,93,"8","8",67,84,44,62,41,17,33,76,51,6,81,14,7,8,55,27,44,4,49,20,29,43,22,16,51,16,26,55,89,74,9,89,74,29,14,59,13,26,30,46,46,58,54,52,18,38,68,84,36,66,56,66,47,72,63,10,"6",32,46,72,72,53,48,31,42,30,31,18,56,44,68,36,4,0,7,24,43,65,62,62,72,54,22,49,25,61,22,43,46,38,26,30,29,39,67,71,13,78,"8",32,42,10,6,74,50,62,36,40,79,43,60,73,60,96,55,75,"2",38,15,41,51,12,47,95,39,26,20,19,38,"6","9","17",81,89,34,0,74,17,65,57,47,64,"6","10",10,46,62,53,72,42,67,70,53,70,72,75,28,34,4,43,50,4,14,61,84,33,37,16,16,"7","8",8,29,73,58,41,70,14,47,92,80,15,17,69
"2012-02-01",21,16,37,51,13,15,79,22,81,32,36,61,72,18,44,34,63,17,51,47,49,10,46,79,8,50,26,74,42,31,84,0,51,73,45,65,68,91,62,87,28,35,60,59,70,73,48,83,59,14,58,46,78,61,91,15,47,93,0,0,12,12,69,72,25,58,37,61,69,"5",76,91,78,97,9,21,33,25,22,16,16,65,29,"6",82,49,24,38,42,15,83,19,50,30,64,57,40,32,17,52,43,48,18,93,100,69,17,31,56,37,17,9,9,"13",10,10,35,48,10,75,23,27,23,59,73,77,66,72,100,"6",41,11,15,74,65,4,83,46,14,16,29,22,44,42,7,84,21,35,36,40,88,87,92,100,47,5,29,8,0,"8",33,91,6,32,28,56,48,70,55,17,15,58,61,85,61,58,44,92,21,63,45,83,11,81,13,32,"11",28,34,23,63,34,40,22,12,60,52,26,30,45,62,21,35,68,38,0,13,15,29,60,"5",9,76,79,"27",40,30,16,99,34,11,90,"7","9",72,76,47,51,45,16,43,74,49,11,81,16,17,7,79,15,41,9,41,25,24,60,20,19,50,16,26,65,71,80,14,98,71,32,7,60,16,39,50,24,63,52,33,37,9,42,65,69,29,67,58,67,46,32,69,6,"5",24,39,72,66,79,100,32,85,36,45,19,36,50,65,43,4,15,15,16,48,50,75,65,43,40,20,37,19,58,0,15,50,29,17,22,22,35,83,94,16,77,"4",33,46,0,7,90,48,52,51,35,85,39,58,74,64,89,45,56,"5",39,30,43,43,8,45,100,65,28,46,13,41,"8","5","18",81,90,62,0,81,24,75,52,42,60,"5","7",0,44,59,49,66,36,62,84,55,76,43,61,26,26,5,44,48,4,7,42,99,42,55,16,13,"9","9",7,29,94,46,65,35,15,58,100,96,20,61,50
"2012-03-01",21,6,45,52,9,13,63,18,73,35,39,46,83,10,28,40,55,11,46,67,57,7,37,75,18,43,45,60,42,49,73,13,61,70,71,84,72,69,67,91,22,33,71,42,67,67,47,97,63,13,64,58,83,45,89,7,48,88,0,0,14,11,70,66,13,47,38,53,56,"5",67,92,69,93,16,90,40,17,13,22,16,61,12,"4",99,60,27,40,53,8,76,18,39,28,59,43,9,42,16,62,24,46,19,100,92,65,19,36,55,42,22,7,8,"17",11,16,39,57,32,74,29,21,26,55,68,77,38,57,69,"7",48,11,18,53,69,7,64,51,9,40,35,10,44,38,10,65,18,44,21,32,77,88,85,97,41,10,37,11,0,"7",39,92,5,35,32,79,54,62,53,18,15,77,75,83,58,60,39,100,8,65,67,53,21,66,17,31,"15",13,30,21,52,39,42,36,6,64,67,18,23,40,74,24,32,62,37,0,15,18,21,54,"3",8,75,68,"24",57,48,75,86,24,9,85,"8","7",74,64,35,54,46,16,39,86,37,5,78,10,5,6,73,16,42,11,42,25,30,49,17,21,52,16,25,86,43,95,18,100,64,33,14,70,16,29,40,23,78,79,53,36,22,36,55,77,26,76,62,68,40,42,70,9,"9",47,60,56,69,60,66,30,40,42,26,16,61,40,65,39,12,7,4,30,49,63,100,56,43,49,15,61,12,57,28,21,53,18,32,23,20,50,97,66,15,91,"6",31,40,5,9,94,54,59,37,34,91,39,53,59,62,100,38,53,"3",40,12,38,30,15,39,96,81,21,23,18,52,"6","8","22",83,98,46,0,76,27,77,44,42,63,"5","7",20,40,56,36,69,34,63,72,68,76,44,53,27,23,11,45,47,7,20,50,76,38,48,16,16,"9","6",7,23,96,40,31,54,16,74,90,88,33,94,47
"2012-04-01",23,6,48,58,7,9,64,11,77,40,19,49,67,14,32,28,51,12,44,54,61,12,37,71,6,43,58,77,38,39,77,13,52,64,52,77,69,62,61,100,16,32,81,52,56,75,51,98,64,13,69,48,84,53,100,27,56,71,0,0,11,9,70,68,24,43,37,54,66,"6",91,59,62,87,16,39,24,8,9,36,25,56,15,"3",78,53,27,41,48,11,75,13,38,25,65,49,37,37,16,56,57,44,19,96,58,64,19,57,59,50,23,7,6,"12",10,13,32,71,13,82,16,27,35,46,80,68,46,79,94,"5",82,10,13,53,88,3,68,44,0,25,30,21,52,51,10,82,19,30,26,22,66,90,92,88,42,5,79,10,0,"7",38,99,2,51,30,52,57,65,60,11,15,64,73,67,49,47,33,77,10,48,43,85,8,80,12,33,"11",11,24,20,48,49,40,30,23,51,69,21,26,45,72,29,17,63,27,0,8,12,27,55,"2",6,83,100,"20",69,51,0,74,26,9,77,"8","7",61,69,37,68,43,15,36,89,38,8,68,12,14,8,78,15,39,4,44,19,32,50,12,15,44,14,26,59,63,58,9,92,72,30,11,56,11,38,62,28,56,61,38,30,21,39,25,82,26,70,55,65,45,65,60,4,"4",43,48,62,84,65,60,26,39,33,28,15,45,64,44,23,4,7,7,15,51,49,70,56,47,67,15,41,13,50,21,7,63,27,8,28,18,55,98,96,9,73,"5",36,40,5,5,84,56,45,41,33,97,32,45,61,56,82,59,51,"2",39,15,40,51,11,66,77,80,27,25,13,44,"9","12","20",79,100,34,0,66,30,51,63,42,76,"1","8",35,42,63,53,84,29,61,54,51,84,46,39,30,25,4,68,83,4,6,62,74,53,53,14,16,"8","6",7,18,87,38,40,51,12,59,74,82,22,56,47
"2012-05-01",22,6,42,53,14,11,64,17,72,55,35,63,60,21,31,25,53,5,46,49,57,12,34,68,3,40,44,66,34,46,75,24,58,55,46,67,76,35,23,92,20,34,70,44,67,72,51,76,70,15,67,46,87,57,95,18,43,83,0,0,10,6,72,74,28,38,37,63,70,"3",93,79,60,100,9,45,38,19,15,26,34,72,19,"3",86,51,21,33,46,8,73,15,38,27,44,46,30,21,0,50,29,49,24,74,87,57,19,22,55,58,25,10,3,"9",9,14,45,77,9,81,16,31,21,49,73,64,62,96,90,"7",63,11,15,59,58,0,68,40,8,4,35,9,55,46,15,82,19,39,37,18,67,73,78,81,26,4,91,5,0,"5",7,87,2,38,28,52,37,62,52,12,22,77,50,82,51,49,40,69,5,46,35,46,12,77,9,33,"10",9,19,18,49,39,40,39,8,50,66,6,28,41,76,9,31,60,44,0,17,10,28,51,"2",4,92,79,"31",35,50,13,77,25,8,79,"7","6",52,65,43,66,45,14,44,82,38,12,67,14,23,8,67,22,43,6,38,18,32,39,15,14,38,15,23,67,62,42,12,86,62,29,9,57,12,33,50,29,50,62,54,38,16,33,32,77,33,64,47,61,39,69,48,6,"5",34,43,56,57,52,57,22,18,34,44,15,28,68,49,22,0,6,10,0,44,50,26,57,45,60,19,44,12,61,13,31,61,20,0,25,22,45,76,58,12,65,"4",61,38,4,9,85,59,49,38,44,97,44,45,65,57,83,50,48,"1",36,26,49,56,7,64,80,61,24,35,18,50,"7","8","15",79,82,38,0,65,32,57,56,41,67,"4","6",13,44,47,40,57,31,62,68,42,73,46,63,24,23,11,61,69,0,0,43,71,48,50,15,14,"9","7",10,22,79,50,48,39,10,49,89,90,13,37,57
"2012-06-01",27,7,37,52,11,15,72,15,87,38,24,41,76,13,42,36,55,14,41,52,70,22,40,62,8,37,49,46,33,34,80,12,50,64,46,60,72,61,45,93,25,27,63,46,62,70,49,80,59,18,60,45,76,51,89,24,42,72,0,0,10,10,66,67,26,41,33,59,65,"4",82,65,100,97,16,36,53,19,17,0,27,78,17,"3",72,50,17,32,36,5,72,16,46,30,38,55,25,25,0,45,36,42,22,80,79,56,17,36,52,46,21,11,5,"8",10,12,27,63,6,81,19,25,29,40,70,63,53,54,85,"7",68,10,18,34,49,3,78,39,23,22,38,14,45,56,9,100,25,35,36,21,67,75,95,78,41,13,39,5,0,"5",28,75,3,29,40,33,48,62,54,17,13,82,72,76,39,43,42,71,5,53,41,45,20,63,12,32,"9",25,23,16,49,40,36,27,8,45,66,6,31,43,61,22,32,56,34,0,22,18,23,45,"3",5,98,73,"25",29,36,0,72,23,10,75,"6","5",57,75,37,55,51,15,43,79,41,9,68,18,16,8,72,32,38,5,30,14,26,53,22,14,40,14,23,65,70,39,12,79,66,27,12,46,13,24,55,22,53,60,60,56,12,30,41,82,31,61,46,61,49,63,47,4,"4",26,33,70,80,66,69,21,35,28,25,18,26,55,56,22,4,49,28,14,44,44,16,58,51,50,21,36,14,66,38,6,66,24,29,15,23,45,80,63,12,61,"2",49,36,13,6,78,56,50,35,43,82,36,32,60,58,80,52,54,"2",33,24,51,48,14,52,75,91,36,32,12,34,"6","6","13",75,79,46,0,67,20,77,49,42,67,"5","6",9,44,47,36,80,30,59,61,59,62,45,47,26,16,8,70,79,16,6,35,69,38,36,14,12,"7","5",7,34,84,49,64,50,14,31,85,80,15,43,44
"2012-07-01",19,7,40,59,10,7,71,12,92,36,25,29,69,17,23,35,55,10,39,56,55,10,41,58,1,34,38,41,37,35,76,0,48,42,33,61,69,48,38,82,16,25,55,47,69,62,42,75,49,10,51,51,78,58,85,12,45,67,0,0,10,7,70,68,35,46,29,53,83,"4",63,60,42,91,10,38,40,8,10,25,24,55,8,"3",96,57,18,34,42,11,93,14,45,22,48,48,24,19,41,52,21,41,19,88,84,59,20,22,47,42,23,18,6,"11",12,15,19,51,8,73,19,22,19,47,64,60,44,67,84,"7",43,8,12,49,60,3,73,38,15,8,22,27,48,60,11,93,21,28,26,14,50,60,68,76,33,0,9,3,0,"4",60,88,3,12,31,40,40,50,46,8,19,46,54,67,50,42,54,75,4,54,38,56,21,62,14,25,"9",13,16,12,48,26,42,24,10,48,42,27,22,41,61,8,31,62,21,0,23,16,28,53,"2",5,93,70,"32",56,76,26,66,23,10,72,"4","7",63,63,38,46,43,16,40,55,47,7,64,17,16,8,59,28,37,4,38,19,34,51,15,10,38,13,22,52,64,47,7,83,59,24,7,49,14,21,35,29,69,61,54,50,7,35,24,61,24,62,49,60,48,66,64,5,"5",36,42,80,62,61,47,20,76,31,33,15,27,56,50,24,0,24,21,13,43,49,45,55,38,64,21,45,14,43,36,12,76,23,7,21,23,33,75,52,11,82,"1",42,42,0,5,79,44,46,31,46,99,39,35,78,56,80,43,49,"2",32,17,49,35,10,32,57,61,28,26,9,54,"5","7","14",71,81,31,0,65,19,65,58,41,57,"5","5",34,40,49,32,62,30,57,62,56,66,34,63,21,24,7,68,89,0,11,39,60,36,32,13,14,"7","6",7,31,86,45,56,45,10,30,73,65,12,35,53
"2012-08-01",15,9,39,49,8,6,66,8,82,46,26,23,64,12,41,32,51,12,29,47,55,10,31,63,6,30,15,25,34,42,64,0,52,65,47,56,69,53,41,78,25,25,54,35,66,59,37,60,52,13,53,46,65,42,73,29,45,80,0,0,9,7,68,54,17,48,28,55,71,"7",64,52,47,79,7,33,46,10,14,37,15,61,15,"3",68,47,17,35,46,3,61,12,33,21,53,43,28,28,0,48,62,58,20,93,72,53,16,33,46,26,21,12,6,"9",16,15,24,42,13,65,14,22,17,43,77,57,41,46,71,"7",37,7,13,19,54,3,70,40,7,8,19,34,46,45,11,69,19,29,28,9,60,70,72,74,33,12,39,7,0,"4",33,67,5,13,14,48,41,58,49,13,14,35,56,56,50,36,53,70,4,55,41,53,16,73,10,29,"7",11,14,11,48,40,40,34,7,38,54,12,22,43,72,21,26,47,16,0,21,12,30,43,"3",9,94,69,"36",67,91,0,64,28,10,74,"4","4",45,71,33,47,34,15,23,39,29,12,61,11,2,6,55,19,40,4,39,12,20,29,12,13,32,10,20,62,68,39,30,83,56,22,9,52,10,21,42,34,100,56,41,18,0,36,24,57,21,60,45,56,42,48,52,3,"3",36,51,50,50,42,44,17,25,28,59,15,20,31,54,23,3,46,51,19,38,39,20,49,31,58,18,36,12,47,36,17,81,19,7,17,20,50,60,52,12,71,"4",21,28,0,3,71,40,43,22,31,77,30,29,64,53,75,46,38,"2",32,23,40,34,10,34,77,60,38,23,14,28,"5","7","13",64,81,30,0,62,20,53,44,40,42,"2","5",25,36,46,28,50,32,55,50,50,59,45,57,20,23,5,67,83,3,16,36,66,46,27,10,11,"5","5",5,22,68,33,41,56,8,38,77,64,20,54,48
"2012-09-01",17,18,36,48,8,10,81,5,65,29,24,43,58,14,36,30,44,10,28,46,45,14,28,49,4,40,29,47,34,48,74,0,51,67,56,68,78,56,50,77,18,22,63,42,61,66,55,68,42,12,58,52,81,35,80,6,49,69,0,0,11,7,70,53,21,37,32,48,77,"3",76,66,63,89,9,33,37,9,9,18,15,89,16,"2",52,51,19,33,41,7,69,12,30,19,50,45,12,30,13,47,20,47,22,74,58,56,19,39,48,48,24,8,3,"9",9,14,23,43,16,100,11,30,12,39,61,63,49,74,93,"7",56,9,15,29,79,9,74,38,7,4,19,9,46,29,11,63,20,25,20,12,60,63,77,80,44,4,39,4,0,"4",13,60,5,17,33,61,51,54,46,12,20,50,71,61,41,35,42,69,1,64,31,58,16,70,14,37,"7",15,12,10,53,38,38,32,10,42,43,23,19,40,56,8,11,53,20,0,7,10,31,44,"3",5,88,86,"21",53,55,50,76,28,8,81,"4","5",52,81,43,56,34,18,37,57,37,10,64,14,10,7,44,19,35,2,37,21,26,51,25,14,33,13,21,55,85,49,7,90,65,24,14,50,9,25,40,38,76,71,39,31,18,34,22,74,21,64,42,60,42,79,60,1,"1",33,43,56,68,52,41,14,33,31,48,14,27,60,66,30,7,35,51,0,39,42,25,50,37,46,17,31,15,35,24,29,70,8,34,24,20,52,68,60,8,63,"2",41,33,4,5,84,48,37,37,28,86,32,35,55,51,74,45,58,"4",32,17,34,48,0,37,80,68,32,30,11,28,"4","4","11",70,97,32,0,68,19,38,43,39,44,"4","6",12,38,51,34,68,25,54,66,50,71,43,63,24,23,0,65,79,3,0,40,64,40,34,13,13,"7","6",6,19,84,34,37,57,7,33,89,78,8,61,73
"2012-10-01",21,8,34,42,4,10,67,14,59,33,30,32,64,10,29,19,52,10,26,45,56,15,35,45,3,44,21,57,32,45,78,10,46,54,53,72,75,40,25,81,24,20,63,40,60,70,37,80,45,8,52,49,77,39,82,16,40,81,0,0,9,3,100,59,18,37,35,47,55,"4",75,70,46,94,12,39,38,10,11,34,14,59,7,"2",77,46,18,27,36,2,84,12,38,25,49,37,7,26,13,47,19,41,20,78,71,55,21,41,52,49,23,14,5,"9",8,11,13,55,10,88,18,22,16,45,71,67,49,54,86,"7",49,10,16,30,62,0,67,47,0,15,25,24,45,27,5,64,23,21,23,15,53,57,84,84,35,8,13,3,0,"5",42,85,3,32,32,61,40,50,47,10,15,75,57,74,44,48,44,58,2,54,30,49,14,65,8,51,"7",17,19,11,51,42,37,37,4,45,93,8,22,43,68,23,24,56,19,0,11,7,31,45,"1",4,83,73,"15",54,44,12,77,27,9,82,"4","5",53,70,46,59,36,20,31,61,47,9,66,9,11,8,54,15,67,4,35,8,25,61,16,13,40,11,22,47,73,52,7,94,52,21,10,54,11,25,34,26,70,52,54,30,13,34,26,57,30,63,44,62,47,44,55,3,"3",30,44,51,68,54,51,17,8,26,27,15,45,37,55,24,3,5,47,0,46,45,23,54,49,52,14,33,14,52,11,5,34,7,38,29,23,38,80,62,11,63,"1",24,33,0,7,86,52,39,29,26,89,34,32,55,56,81,40,66,"2",30,15,41,34,9,35,81,55,29,33,15,28,"3","3","12",65,74,41,0,59,35,43,54,42,43,"1","4",12,47,63,44,68,25,55,51,49,64,47,62,26,15,5,61,62,14,25,50,62,35,32,11,13,"6","6",6,24,72,35,40,41,11,31,77,75,8,19,49
"2012-11-01",22,12,33,47,4,10,59,4,63,31,17,42,66,13,33,21,42,9,28,31,64,10,30,41,4,62,16,38,31,37,68,11,52,70,49,74,81,40,37,77,20,18,60,40,46,71,40,75,54,10,54,47,73,46,80,5,43,77,0,0,11,5,95,57,22,34,33,49,65,"3",69,41,23,92,5,28,54,11,10,12,14,72,9,"3",78,46,17,30,46,17,61,12,32,22,47,40,7,19,13,48,19,44,17,63,48,59,17,27,47,42,19,15,3,"8",7,10,15,52,0,74,23,20,16,51,59,55,47,66,84,"16",37,11,17,15,49,0,60,38,0,27,27,16,51,46,8,41,17,29,18,10,57,54,69,80,26,12,16,8,0,"8",43,60,4,15,15,45,40,50,48,9,16,64,62,81,31,37,26,48,3,63,34,52,17,57,8,44,"9",18,15,12,44,46,31,40,16,43,34,11,24,39,69,4,29,49,21,0,15,13,30,50,"1",3,81,67,"20",50,37,47,85,32,10,85,"4","5",59,63,40,49,42,18,27,52,44,5,67,14,11,7,52,16,42,2,32,18,23,26,19,12,34,10,21,50,56,39,7,85,55,19,7,83,13,18,48,30,47,54,43,30,20,31,19,64,25,58,41,55,34,45,58,4,"2",37,52,52,51,45,51,21,8,29,58,16,36,42,57,26,0,11,23,12,45,44,19,52,33,42,11,50,13,54,11,11,40,7,0,25,25,23,75,63,11,45,"3",15,26,0,4,76,49,39,27,20,84,37,30,65,60,72,35,45,"1",33,10,33,41,15,31,91,53,38,39,10,28,"5","5","9",69,75,47,0,56,21,32,52,39,39,"1","2",16,48,60,38,51,31,51,61,44,72,35,55,23,18,3,69,82,6,10,40,64,38,20,10,12,"6","5",9,23,86,31,49,48,10,31,67,67,8,48,70
"2012-12-01",21,8,37,48,7,7,57,6,59,27,22,27,70,6,20,30,39,10,31,41,73,7,28,44,0,52,24,39,30,43,58,0,58,64,40,61,80,46,42,55,35,13,47,37,46,59,39,61,45,8,47,36,55,45,69,10,51,76,0,0,12,5,77,50,23,28,33,53,61,"3",59,50,30,85,9,27,44,5,6,11,15,66,13,"3",72,53,18,32,47,4,59,14,30,19,45,40,14,26,0,47,49,40,16,61,53,53,17,30,50,41,18,11,8,"10",8,10,23,35,5,60,15,22,9,50,56,57,34,43,74,"12",53,12,16,14,45,0,63,33,13,15,23,31,51,43,3,52,12,15,22,14,47,43,56,67,21,4,41,7,0,"7",29,50,4,12,19,88,45,47,43,4,15,65,47,53,29,36,21,58,6,61,37,46,11,50,12,40,"5",9,9,8,44,36,27,37,7,53,33,5,26,38,57,0,29,47,23,0,10,9,20,43,"3",4,77,63,"16",44,29,34,73,28,9,77,"3","3",43,57,41,39,34,13,28,51,38,5,72,11,7,6,41,16,33,3,36,12,15,22,12,10,33,9,17,53,60,48,13,84,49,21,8,48,9,22,35,28,52,58,49,25,13,24,29,51,25,47,34,49,36,45,54,2,"3",32,47,50,52,42,45,21,23,28,25,12,24,47,44,22,3,16,11,12,44,39,18,42,24,47,14,36,9,42,22,5,61,21,25,25,27,26,61,50,9,57,"2",33,28,4,3,68,47,35,30,27,57,30,30,66,50,71,30,41,"<1",28,14,41,14,0,23,70,44,24,13,12,21,"3","3","10",64,82,36,0,51,17,35,53,36,28,"5","6",23,41,46,37,52,32,58,50,52,67,31,53,22,19,3,62,64,6,10,27,72,31,32,9,8,"3","4",7,25,73,31,29,53,12,26,60,52,11,28,53
